smiles,fps
S=C1CN=C(c2ccccc2)c2ccccc2N1,"[296, 563, 676, 935, 972, 1563, 1565, 2974, 2978, 3012, 3223, 3601, 3749, 3767, 3881, 3906, 3942, 4079, 4087, 4112, 4237, 4293, 4842]"
CNCCc1c[nH]c(-c2cccc(Br)c2)n1,"[296, 340, 382, 466, 668, 676, 809, 1149, 1590, 1614, 2949, 2968, 2974, 3033, 3223, 3749, 3772, 3881, 3925, 4079]"
c1ncc(-c2cc3cnc(Nc4ccc(CN5CCNCC5)cn4)nc3n2C2CCCC2)o1,"[0, 215, 296, 297, 340, 343, 382, 437, 466, 475, 604, 619, 676, 1658, 2261, 2418, 2974, 3148, 3178, 3179, 3194, 3223, 3608, 3639, 3691, 3705, 3749, 3750, 3751, 3772, 3781, 3881, 3883, 3920, 3925, 4079, 4268, 4273, 4293]"
CCc1ccc(OCC(=O)NNC(=O)Cc2c(F)cccc2Cl)cc1,"[296, 465, 503, 505, 514, 515, 581, 591, 646, 668, 676, 810, 812, 838, 885, 1192, 1299, 1591, 1641, 1747, 2258, 2259, 2546, 2597, 2602, 2710, 2974, 3024, 3223, 3294, 3302, 3324, 3454, 3559, 3598, 3599, 3680, 3681, 3749, 3787, 3820, 3868, 3881, 3948, 3952, 3955, 3999, 4031, 4066, 4079, 4190, 4236, 4294, 4300, 4313, 4316, 4330, 4515, 4578, 4801, 4810]"
O=C(O)CC(NC(=O)c1ccccc1Br)C(=O)O,"[0, 9, 15, 19, 24, 89, 103, 296, 297, 301, 303, 314, 503, 547, 676, 677, 681, 838, 1147, 1149, 1192, 1405, 1426, 1430, 1565, 1571, 2948, 2949, 2968, 2969, 2974, 3024, 3223, 3327, 3401, 3403, 3413, 3418, 3454, 3594, 3639, 3653, 3660, 3661, 3666, 3670, 3691, 3696, 3700, 3736, 3739, 3741, 3743, 3749, 3772, 3780, 3787, 3881, 3925, 3936, 3937, 3941, 3947, 3955, 4079, 4170, 4236, 4282, 4285, 4286, 4289, 4290, 4292, 4294, 4330, 4518, 4530, 4660, 4662, 4673, 4677, 4694, 4820, 4822, 4825]"
CC(C)(C)c1cc(NC(=O)Nc2ccncc2)n(-c2ccccc2)n1,"[668, 676, 838, 890, 1065, 1153, 1155, 1159, 1172, 1192, 1563, 1906, 1944, 1945, 2974, 3024, 3180, 3223, 3368, 3639, 3881, 4079, 4192, 4236, 4330]"
CCC(C#N)C(O)c1ccc(F)cc1C,"[0, 1, 16, 296, 297, 465, 668, 1147, 1152, 1644, 1651, 2259, 2948, 2974, 2976, 3223, 3368, 3398, 3429, 3547, 3585, 3595, 3639, 3640, 3658, 3681, 3691, 3703, 3709, 3736, 3743, 3787, 3955, 4031, 4066, 4079, 4330, 4812]"
Cn1ccnc1C=C1C(=O)Nc2ccc(NC(=O)Nc3ccc(S(C)(=O)=O)cc3)cc21,"[668, 676, 838, 890, 1012, 1023, 1192, 1317, 1641, 1644, 1723, 1821, 2126, 2780, 2795, 2854, 2875, 2885, 2974, 2985, 3009, 3024, 3081, 3223, 3294, 3439, 3454, 3586, 3589, 3601, 3681, 3749, 3881, 3942, 4018, 4019, 4022, 4027, 4079, 4138, 4192, 4236, 4246, 4284, 4330, 4386, 4515, 4546, 4590, 4842, 4852]"
CC(Oc1ccc(F)cc1)C(O)CCN(C)C,"[0, 1, 13, 16, 296, 297, 299, 340, 434, 441, 607, 628, 668, 1147, 1641, 1797, 2259, 2261, 2263, 2305, 2546, 2547, 2710, 2948, 2974, 3223, 3407, 3435, 3639, 3691, 3705, 3728, 3732, 3736, 3739, 3740, 3743, 3749, 3750, 3772, 3787, 3881, 3883, 3925, 3955, 3999, 4031, 4066, 4079, 4292, 4330, 4733, 4828]"
Cc1ccc(CN(C)C)cc1NC(=O)C1CC=CC1,"[0, 19, 125, 296, 297, 301, 302, 337, 607, 628, 668, 676, 838, 839, 1192, 1644, 1755, 2261, 2263, 2305, 2974, 2985, 3024, 3223, 3294, 3368, 3374, 3395, 3439, 3454, 3528, 3586, 3589, 3601, 3639, 3646, 3658, 3659, 3670, 3691, 3692, 3700, 3705, 3732, 3739, 3749, 3881, 3883, 3925, 3942, 4079, 4236, 4286, 4330]"
CN(C)c1ccc(CNC(=O)NCCCCCCCC(=O)NO)cc1,"[296, 340, 343, 345, 346, 347, 350, 354, 362, 363, 367, 368, 382, 386, 393, 400, 402, 466, 479, 487, 503, 505, 517, 581, 668, 676, 838, 890, 1147, 1192, 1309, 1641, 1706, 2261, 2263, 2305, 2311, 2948, 2974, 3024, 3223, 3294, 3325, 3454, 3549, 3639, 3646, 3670, 3691, 3692, 3700, 3705, 3706, 3708, 3711, 3712, 3717, 3718, 3720, 3721, 3724, 3725, 3728, 3732, 3734, 3739, 3741, 3749, 3772, 3778, 3780, 3881, 3891, 3925, 3932, 3941, 3942, 4079, 4192, 4236, 4286, 4330, 4834]"
CN1CCCN(c2cc(NCC(C)(C)C)ncn2)CC1,"[296, 340, 343, 434, 466, 496, 604, 607, 668, 676, 1153, 1155, 1159, 1172, 2261, 2263, 2417, 2974, 3179, 3223, 3335, 3368, 3395, 3639, 3739, 3740, 3749, 3750, 3751, 3772, 3781, 3881, 3883, 3925, 4079, 4293]"
Fc1ccc(NC(S)=Nc2cccc3cnccc23)cc1,"[676, 1012, 1048, 1148, 1591, 1641, 1797, 2259, 2974, 3012, 3881, 3942, 4018, 4031, 4066, 4079, 4126, 4128, 4251, 4842]"
CC1=NN(C(C#N)c2ccccc2O)C(C)(C)C1,"[0, 33, 35, 296, 668, 1147, 1152, 1153, 1155, 1159, 1565, 1570, 2261, 2948, 2974, 2976, 3012, 3223, 3228, 3230, 3352, 3368, 3401, 3414, 3442, 3443, 3605, 3639, 3658, 3660, 3681, 3691, 3705, 3732, 3739, 3749, 3772, 3781, 3881, 3925, 3935, 3936, 3948, 3949, 4079, 4286, 4300, 4301, 4330]"
CCOC(=O)C#CC(CCc1ccccc1)OS(N)(=O)=O,"[0, 296, 297, 340, 412, 465, 565, 646, 653, 668, 1145, 1150, 1192, 1519, 1563, 2546, 2547, 2594, 2672, 2772, 2780, 2814, 2854, 2974, 2975, 3024, 3223, 3224, 3327, 3407, 3454, 3639, 3681, 3691, 3703, 3709, 3743, 3787, 3788, 3789, 3805, 3955, 3956, 3958, 3970, 4017, 4079, 4319, 4327, 4328, 4330, 4694, 4773, 4841, 4842]"
N#CC(=Cc1ccc(OC(F)F)cc1)C(=O)Nc1nccs1,"[0, 676, 838, 1098, 1152, 1192, 1641, 2130, 2259, 2546, 2547, 2560, 2710, 2974, 2976, 2985, 3009, 3024, 3199, 3223, 3227, 3294, 3439, 3454, 3559, 3639, 3640, 3646, 3670, 3739, 3749, 3881, 3955, 3999, 4031, 4079, 4129, 4138, 4141, 4236, 4274, 4284, 4330, 4508, 4691]"
COC(=O)Nc1cc(Br)c(Br)cc1C(=O)OC,"[668, 676, 838, 923, 931, 1149, 1192, 1523, 1930, 2546, 2666, 2672, 2949, 2959, 2963, 2966, 2968, 2974, 3024, 3524, 3572, 3601, 3881, 3942, 3955, 3956, 3967, 3970, 4079, 4204, 4236, 4240, 4241, 4265, 4330, 4637, 4644, 4648, 4694, 4811, 4812]"
CCC(=O)Oc1ccc(C)c([N+](C)(C)C)c1,"[296, 465, 503, 556, 668, 669, 670, 1192, 1235, 1644, 1755, 2261, 2263, 2305, 2546, 2672, 2679, 2974, 3024, 3223, 3327, 3454, 3559, 3601, 3639, 3653, 3670, 3743, 3787, 3881, 3883, 3891, 3925, 3942, 3955, 3999, 4079, 4259, 4330, 4582, 4694]"
NCCNC1=Nc2cc(Cl)ccc2Nc2ccccc21,"[296, 340, 382, 396, 466, 492, 676, 774, 972, 1145, 1565, 1644, 1786, 2258, 2974, 3012, 3223, 3601, 3749, 3772, 3820, 3868, 3881, 3925, 4079, 4112, 4249, 4258, 4286, 4293]"
Cc1cc(NC(=O)c2cccnc2)ccc1Br,"[668, 676, 838, 1149, 1192, 1447, 1632, 1644, 1651, 1778, 2949, 2963, 2968, 2974, 3024, 3586, 3589, 3594, 3608, 3881, 3942, 4079, 4174, 4236, 4240, 4330, 4498]"
COC(=O)C(CCSC)NC(=O)C=Cc1ccc(O)c(O)c1,"[0, 15, 19, 125, 132, 296, 297, 301, 316, 340, 457, 664, 668, 676, 677, 838, 851, 1147, 1192, 1523, 1644, 1652, 1770, 1772, 2546, 2666, 2672, 2854, 2875, 2948, 2974, 2985, 3009, 3024, 3223, 3294, 3327, 3401, 3403, 3413, 3418, 3439, 3454, 3558, 3559, 3590, 3639, 3653, 3654, 3660, 3661, 3666, 3670, 3691, 3696, 3700, 3736, 3738, 3739, 3741, 3743, 3749, 3772, 3774, 3775, 3780, 3781, 3784, 3785, 3787, 3788, 3808, 3815, 3881, 3925, 3927, 3936, 3937, 3941, 3947, 3955, 3956, 3958, 3960, 3965, 3970, 4018, 4030, 4079, 4138, 4141, 4236, 4282, 4284, 4285, 4294, 4330, 4530, 4677, 4694, 4769, 4825, 4842]"
CN(C)CCCSc1nc2c(Br)cc(Br)cc2[nH]1,"[296, 340, 343, 373, 380, 434, 441, 457, 607, 628, 664, 668, 1149, 1931, 1978, 2148, 2261, 2263, 2305, 2854, 2949, 2965, 2968, 2974, 3033, 3205, 3223, 3639, 3739, 3740, 3749, 3750, 3772, 3808, 3881, 3883, 3925, 4018, 4028, 4079, 4842]"
CCOCCCNC(=O)N(C)Cc1ccc(SC)c(OC)c1,"[296, 340, 343, 362, 363, 374, 382, 386, 443, 465, 466, 479, 607, 609, 629, 646, 647, 650, 668, 676, 838, 1192, 1644, 2261, 2263, 2264, 2307, 2546, 2594, 2666, 2854, 2875, 2974, 3024, 3223, 3590, 3639, 3739, 3741, 3743, 3749, 3772, 3778, 3780, 3787, 3788, 3881, 3883, 3886, 3888, 3925, 3932, 3941, 3955, 3956, 3999, 4018, 4025, 4027, 4079, 4192, 4236, 4286, 4292, 4330, 4822, 4842, 4852]"
Cc1noc2ncnc(NC(C)(C)CO)c12,"[296, 493, 668, 676, 820, 821, 825, 827, 1147, 1153, 1155, 1159, 1169, 2136, 2948, 2974, 3179, 3181, 3223, 3352, 3366, 3368, 3398, 3401, 3639, 3743, 3749, 3787, 3881, 3955, 4079, 4294, 4330]"
CN(C)c1ccc(C=CC(=O)C=Cc2cccc(Br)c2)cc1,"[125, 132, 668, 1149, 1192, 1590, 1614, 1641, 1706, 2261, 2263, 2305, 2311, 2949, 2968, 2974, 2985, 3009, 3024, 3223, 3267, 3439, 3454, 3549, 3572, 3639, 3881, 3891, 3925, 3942, 4079, 4330]"
CCCOc1ccc(-c2nc(OCC)c3ccccc3n2)cc1,"[296, 340, 381, 443, 465, 646, 668, 1565, 1641, 2149, 2151, 2546, 2583, 2594, 2710, 2974, 3114, 3144, 3179, 3223, 3639, 3743, 3787, 3955, 3999, 4330]"
CCCCCCCCCCCCCCNC(=O)C(CO)N=Cc1cccc(O)c1,"[0, 19, 160, 296, 297, 301, 302, 340, 343, 345, 346, 347, 348, 349, 353, 354, 361, 362, 363, 381, 382, 386, 465, 466, 479, 480, 493, 668, 676, 838, 839, 1147, 1192, 1590, 1613, 2330, 2948, 2974, 3012, 3024, 3223, 3294, 3401, 3454, 3590, 3639, 3646, 3647, 3670, 3691, 3705, 3711, 3718, 3721, 3725, 3728, 3732, 3734, 3739, 3741, 3743, 3749, 3767, 3772, 3774, 3776, 3780, 3781, 3787, 3881, 3906, 3925, 3927, 3941, 3955, 4079, 4112, 4236, 4280, 4285, 4292, 4293, 4294, 4330, 4745]"
CCOC(=O)CCNc1ccc(C(=O)OCC)cc1,"[296, 340, 382, 400, 409, 410, 465, 466, 503, 556, 559, 646, 653, 668, 676, 777, 1012, 1020, 1192, 1451, 1519, 1641, 2546, 2594, 2672, 2974, 3024, 3223, 3327, 3454, 3549, 3639, 3653, 3654, 3670, 3739, 3743, 3749, 3787, 3788, 3789, 3794, 3805, 3881, 3942, 3955, 3956, 3958, 3970, 4079, 4242, 4244, 4289, 4290, 4292, 4330, 4644, 4694, 4812]"
COc1ccc(CNc2nc(N)nc3[nH]c4ccc(O)cc4c23)cc1,"[296, 466, 581, 591, 668, 676, 1145, 1147, 1641, 1644, 1810, 2036, 2038, 2149, 2546, 2666, 2710, 2948, 2974, 3053, 3077, 3179, 3559, 3881, 3955, 3999, 4079, 4273, 4286, 4330]"
COc1ccc2nc(O)c(CN(C(=O)c3cccnc3)c3ccccc3)cc2c1,"[296, 609, 668, 1147, 1192, 1447, 1563, 1632, 1644, 2261, 2264, 2266, 2546, 2666, 2948, 2974, 3024, 3142, 3608, 3881, 3891, 3925, 3941, 3942, 3955, 3999, 4079, 4174, 4236, 4330, 4498]"
CN(C(=O)CCC(=O)O)c1ccccc1C(=O)O,"[296, 340, 400, 408, 503, 547, 553, 668, 1147, 1192, 1227, 1228, 1405, 1426, 1565, 1574, 2261, 2263, 2264, 2307, 2948, 2974, 3024, 3223, 3294, 3327, 3454, 3601, 3639, 3646, 3647, 3653, 3670, 3691, 3692, 3696, 3700, 3732, 3736, 3739, 3743, 3749, 3772, 3787, 3881, 3891, 3925, 3927, 3929, 3941, 3942, 3955, 4079, 4182, 4187, 4236, 4265, 4291, 4330, 4518, 4644, 4648, 4662, 4694, 4812, 4820]"
COC(=O)NC1=NCC(c2ccccc2)CN1,"[0, 32, 296, 297, 466, 668, 676, 757, 836, 838, 923, 931, 1192, 1523, 1563, 2546, 2666, 2672, 2974, 3012, 3024, 3223, 3381, 3639, 3681, 3739, 3749, 3767, 3772, 3881, 3906, 3925, 3933, 3941, 3955, 3956, 3967, 3970, 4079, 4121, 4204, 4236, 4330, 4694]"
COc1ccc(F)cc1Nc1ncc2cc(C#N)c(=O)n(C3CCCC3)c2n1,"[0, 215, 296, 297, 340, 343, 668, 676, 1152, 1644, 2259, 2546, 2666, 2711, 2974, 2976, 3148, 3179, 3223, 3608, 3639, 3691, 3705, 3955, 3999, 4031, 4066, 4079, 4267, 4273, 4330, 4733]"
O=C(c1ccccc1)c1ccc2[nH]c(C(F)(F)F)nc2c1,"[1153, 1192, 1425, 1535, 1563, 1644, 2148, 2199, 2259, 2974, 2978, 3024, 3033, 3205, 3626, 3631, 4031, 4052, 4330, 4335]"
COc1cccc2c(=O)c3c(O)cc(OCC(O)CBr)cc3oc12,"[0, 16, 296, 297, 299, 325, 328, 335, 494, 646, 668, 1147, 1149, 1591, 1931, 2546, 2563, 2666, 2948, 2949, 2974, 3222, 3223, 3407, 3430, 3435, 3639, 3743, 3787, 3955, 3999, 4330, 4417, 4737, 4751, 4828]"
CC1(c2ccccc2)CC(CCCc2ccc(O)cc2)=NO1,"[296, 340, 343, 581, 668, 1147, 1153, 1155, 1157, 1563, 1641, 1768, 2546, 2948, 2974, 3012, 3223, 3228, 3381, 3407, 3429, 3442, 3451, 3559, 3639, 3669, 3680, 3681, 3691, 3702, 3703, 3705, 3709, 3711, 3718, 3726, 3729, 3736, 3743, 3787, 3955, 4079, 4330, 4812, 4833]"
CCCCCCCN(C)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,"[0, 16, 44, 296, 297, 299, 340, 343, 345, 346, 347, 349, 353, 361, 381, 434, 465, 604, 607, 668, 676, 1012, 1017, 1138, 1140, 1143, 1144, 1147, 1641, 2261, 2263, 2780, 2795, 2854, 2875, 2948, 2974, 3223, 3429, 3549, 3639, 3681, 3691, 3703, 3705, 3709, 3711, 3718, 3728, 3732, 3736, 3739, 3740, 3743, 3749, 3750, 3751, 3772, 3781, 3787, 3881, 3883, 3925, 3955, 4018, 4020, 4022, 4079, 4319, 4327, 4328, 4330, 4812, 4842]"
O=C(O)C=Cc1cccc(NS(=O)(=O)c2cc(C(=O)O)ccc2O)c1,"[125, 132, 676, 991, 1138, 1143, 1144, 1146, 1147, 1192, 1590, 1644, 1770, 2780, 2854, 2948, 2974, 2985, 3009, 3024, 3223, 3327, 3439, 3454, 3559, 3586, 3787, 3955, 4079, 4319, 4325, 4327, 4328, 4330, 4490, 4590, 4609, 4611, 4632, 4644, 4694, 4716, 4809, 4812, 4842, 4852]"
CC(=O)N1CCCCC1c1nc(C)cc(-c2ccccc2C(=O)O)n1,"[0, 217, 296, 297, 340, 343, 345, 609, 612, 668, 1147, 1192, 1262, 1405, 1426, 1565, 1574, 1946, 2261, 2264, 2948, 2974, 3024, 3106, 3156, 3179, 3223, 3294, 3454, 3616, 3639, 3691, 3705, 3728, 3732, 3734, 3739, 3740, 3741, 3749, 3750, 3751, 3755, 3756, 3772, 3774, 3780, 3781, 3881, 3883, 3888, 3914, 3925, 3927, 3941, 3955, 4079, 4236, 4330, 4538, 4644, 4694, 4812]"
Cc1ccccc1OC(=O)c1cc2cc(CCl)ccc2oc1=O,"[296, 603, 668, 1192, 1565, 1567, 1644, 2258, 2546, 2672, 2694, 2974, 3024, 3605, 3748, 3820, 3955, 3999, 4330, 4393, 4409, 4482, 4582, 4694]"
O=C(Nc1ccc(-c2cc3ccccc3oc2=O)c(Cl)c1)c1cccnc1,"[676, 838, 1192, 1447, 1565, 1632, 1644, 1653, 2007, 2258, 2974, 3024, 3608, 3820, 3866, 3868, 3881, 3942, 4079, 4174, 4236, 4258, 4330, 4393, 4409, 4498]"
O=S(=O)(Nc1ccc(S(=O)(=O)Nc2ccc(F)cc2)cc1)c1ccc(Cl)cc1,"[676, 1012, 1023, 1048, 1138, 1143, 1144, 1641, 1723, 1785, 1797, 2258, 2259, 2780, 2835, 2854, 2885, 3820, 3848, 3868, 4031, 4066, 4079, 4245, 4246, 4251, 4319, 4323, 4325, 4327, 4328, 4330, 4590, 4842, 4852]"
