smiles,fps
CCC(C)N(CC)C(=O)c1cc(Cl)ccc1O,"[0, 13, 90, 101, 296, 297, 298, 465, 609, 668, 1147, 1192, 1480, 1644, 1770, 1786, 1984, 2258, 2261, 2264, 2288, 2948, 2974, 3024, 3223, 3401, 3403, 3584, 3605, 3639, 3660, 3661, 3691, 3739, 3740, 3741, 3749, 3750, 3751, 3755, 3772, 3780, 3781, 3820, 3863, 3868, 3881, 3883, 3888, 3925, 3936, 3941, 4079, 4236, 4286, 4330, 4728, 4731, 4762]"
CCCCCCOC(=O)c1ccc(O)c(O)c1,"[296, 340, 343, 345, 346, 349, 353, 361, 374, 375, 381, 443, 446, 465, 646, 653, 668, 1147, 1192, 1510, 1644, 1652, 1770, 1772, 2546, 2579, 2672, 2948, 2974, 3024, 3223, 3558, 3559, 3590, 3639, 3691, 3705, 3711, 3726, 3727, 3729, 3730, 3736, 3737, 3743, 3745, 3787, 3788, 3805, 3955, 3956, 3970, 4330, 4632, 4644, 4694, 4716, 4717, 4746, 4769, 4812]"
O=Cc1n[nH]c2ccc(Oc3cccnc3)cc12,"[188, 1632, 1644, 2141, 2546, 2974, 3024, 3168, 3520, 4330, 4771]"
O=C(C=Cc1ccccc1C(=O)O)C=Cc1ccccc1C(=O)O,"[125, 132, 1147, 1192, 1405, 1426, 1565, 1574, 2948, 2974, 2985, 3009, 3024, 3223, 3267, 3439, 3454, 3595, 3597, 3639, 3955, 4330, 4644, 4694, 4812]"
Cc1c(C(=O)C2CCN(C(=O)Nc3cccnc3)CC2)sc2ccccc12,"[0, 19, 231, 296, 297, 301, 340, 604, 609, 620, 621, 668, 676, 838, 1192, 1565, 1632, 2241, 2245, 2261, 2264, 2974, 3024, 3085, 3156, 3160, 3223, 3368, 3374, 3454, 3610, 3618, 3619, 3639, 3658, 3659, 3670, 3691, 3700, 3705, 3728, 3732, 3734, 3739, 3740, 3741, 3749, 3750, 3751, 3755, 3772, 3778, 3780, 3781, 3881, 3883, 3886, 3888, 3914, 3925, 3932, 3941, 4079, 4192, 4236, 4330, 4500, 4538]"
COCC(C)NC(=O)c1cc(S(=O)(=O)Nc2ccc(C)cc2)ccc1C,"[0, 13, 15, 92, 296, 297, 298, 308, 646, 651, 668, 676, 677, 682, 838, 1012, 1029, 1138, 1143, 1144, 1192, 1641, 1644, 1749, 1755, 2546, 2563, 2666, 2780, 2854, 2974, 3024, 3223, 3401, 3403, 3541, 3542, 3549, 3595, 3597, 3639, 3743, 3749, 3772, 3780, 3787, 3788, 3881, 3925, 3936, 3941, 3947, 3955, 3956, 4079, 4236, 4286, 4294, 4319, 4325, 4327, 4328, 4330, 4490, 4590, 4825, 4842, 4852]"
Cc1ccc(Cl)cc1NC(=O)c1nc(C)c(C)nc1C(=O)NCC(C)C,"[0, 13, 91, 296, 297, 298, 306, 466, 479, 668, 676, 757, 758, 838, 1192, 1275, 1644, 1755, 1786, 2258, 2974, 3024, 3223, 3368, 3395, 3397, 3545, 3601, 3639, 3739, 3741, 3749, 3772, 3780, 3820, 3866, 3868, 3881, 3925, 3941, 3942, 4079, 4236, 4258, 4330]"
CN1CCN(C(=O)CSc2nnc(COc3ccc(Cl)cc3)o2)CC1,"[296, 340, 434, 503, 604, 607, 609, 620, 646, 664, 668, 1192, 1641, 1785, 2219, 2258, 2261, 2263, 2264, 2427, 2432, 2443, 2546, 2710, 2749, 2854, 2869, 2974, 3024, 3178, 3217, 3223, 3294, 3454, 3749, 3750, 3751, 3755, 3756, 3762, 3772, 3774, 3780, 3781, 3808, 3820, 3868, 3881, 3883, 3888, 3920, 3925, 3927, 3941, 3955, 3999, 4018, 4079, 4191, 4236, 4293, 4295, 4330, 4540, 4728, 4842, 4855]"
CN(C)CC(Br)c1ccc(Cl)cc1,"[0, 44, 53, 296, 297, 607, 628, 668, 1149, 1641, 1785, 2258, 2261, 2263, 2305, 2949, 2974, 3222, 3223, 3545, 3681, 3749, 3750, 3772, 3820, 3868, 3881, 3883, 3925, 4079]"
CCCn1c(C)nn(CN2CCN(C(=O)C(C)(C)C)CC2)c1=S,"[296, 340, 381, 437, 465, 604, 609, 619, 620, 668, 1153, 1155, 1159, 1172, 1192, 1406, 1411, 2261, 2264, 2427, 2432, 2974, 3024, 3178, 3223, 3294, 3335, 3336, 3338, 3368, 3374, 3395, 3454, 3639, 3646, 3647, 3670, 3739, 3740, 3749, 3750, 3751, 3755, 3756, 3762, 3772, 3774, 3776, 3780, 3781, 3881, 3883, 3888, 3920, 3925, 3927, 3941, 4079, 4236, 4293, 4330, 4540, 4842]"
CCCC(=O)NC(c1cccc(F)c1)c1ccc2cccnc2c1O,"[0, 15, 296, 340, 381, 400, 402, 465, 503, 505, 668, 676, 677, 838, 865, 1147, 1192, 1224, 1590, 1618, 1633, 1645, 2259, 2948, 2974, 2978, 3024, 3142, 3223, 3294, 3454, 3585, 3605, 3639, 3646, 3647, 3670, 3691, 3692, 3700, 3732, 3739, 3749, 3772, 3881, 3925, 3927, 3941, 4031, 4066, 4079, 4236, 4286, 4330, 4755, 4763]"
COC(=O)c1cnc(-c2ccccc2)nc1Cl,"[668, 1192, 1523, 1563, 2258, 2546, 2666, 2672, 2974, 3024, 3114, 3179, 3820, 3955, 3956, 3970, 4330, 4694]"
CC1CCc2ccccc2N1CC(=O)Nc1cccc(S(=O)(=O)N2CCCC2)c1,"[0, 13, 296, 297, 298, 340, 343, 503, 505, 604, 622, 668, 676, 838, 991, 1192, 1565, 1590, 1605, 2261, 2413, 2780, 2854, 2974, 3024, 3155, 3176, 3223, 3294, 3401, 3404, 3454, 3601, 3639, 3660, 3681, 3691, 3703, 3709, 3732, 3735, 3739, 3742, 3749, 3765, 3772, 3781, 3782, 3784, 3786, 3881, 3891, 3900, 3925, 3936, 3942, 3944, 3954, 4079, 4236, 4280, 4285, 4293, 4319, 4325, 4327, 4328, 4330, 4590, 4842, 4852]"
Cc1ccc(NS(=O)(=O)c2ccc(NS(C)(=O)=O)cc2)cc1,"[668, 676, 1012, 1023, 1029, 1138, 1140, 1143, 1144, 1641, 1723, 1749, 2780, 2795, 2854, 2875, 2885, 2974, 3549, 4018, 4020, 4022, 4079, 4245, 4246, 4319, 4325, 4327, 4328, 4330, 4590, 4842, 4852]"
CCCCNC(=O)CN(c1cc(C(F)(F)F)ccc1Cl)S(C)(=O)=O,"[296, 340, 343, 361, 362, 363, 381, 382, 386, 389, 465, 466, 479, 482, 503, 505, 668, 676, 767, 838, 1153, 1192, 1282, 1535, 1644, 1792, 1955, 2258, 2259, 2261, 2780, 2795, 2854, 2875, 2974, 3024, 3223, 3294, 3454, 3545, 3586, 3639, 3691, 3732, 3734, 3739, 3741, 3749, 3772, 3774, 3780, 3781, 3786, 3820, 3868, 3881, 3925, 3927, 3941, 3942, 3954, 4018, 4020, 4022, 4031, 4040, 4045, 4052, 4079, 4236, 4257, 4266, 4280, 4285, 4293, 4319, 4327, 4328, 4330, 4842]"
CCOc1ccc(C(=O)N(OCc2ccccc2)C2CC(=O)N2)cc1,"[0, 296, 297, 465, 503, 565, 646, 668, 676, 677, 838, 1192, 1451, 1563, 1641, 2261, 2264, 2546, 2594, 2665, 2710, 2720, 2974, 3024, 3223, 3294, 3454, 3559, 3639, 3646, 3670, 3739, 3741, 3749, 3772, 3780, 3787, 3881, 3925, 3927, 3941, 3955, 3984, 3999, 4079, 4236, 4286, 4290, 4330, 4558, 4716, 4812, 4834]"
CC1(C)CC(=O)c2cnc(N3CCN(c4ccccc4)CC3)nc2C1,"[296, 340, 436, 503, 604, 668, 1153, 1155, 1159, 1192, 1563, 2261, 2266, 2427, 2433, 2974, 3024, 3162, 3178, 3179, 3223, 3335, 3368, 3389, 3454, 3460, 3616, 3639, 3656, 3658, 3670, 3691, 3700, 3749, 3772, 3781, 3881, 3891, 3925, 3942, 4079, 4273, 4293, 4330]"
CC(CCC=O)CCOCc1ccccc1,"[0, 13, 188, 296, 297, 298, 340, 443, 565, 646, 647, 668, 1563, 2546, 2665, 2974, 3024, 3223, 3368, 3392, 3394, 3454, 3639, 3658, 3659, 3670, 3691, 3700, 3705, 3708, 3711, 3717, 3726, 3729, 3736, 3743, 3787, 3788, 3955, 3956, 4330, 4812]"
Cc1csc(C(C)NC(=O)c2cccc(OCc3ccccc3)c2)n1,"[0, 13, 15, 92, 296, 565, 646, 668, 676, 677, 682, 838, 1192, 1437, 1563, 1590, 2033, 2170, 2546, 2665, 2702, 2705, 2974, 3024, 3199, 3223, 3590, 3624, 3749, 3772, 3780, 3881, 3925, 3941, 3955, 3999, 4079, 4236, 4286, 4330, 4746, 4812]"
CNC(=O)NCC(C)(C)NCC(O)COC(=O)c1ccccc1F,"[0, 16, 296, 297, 299, 325, 326, 335, 466, 479, 487, 646, 653, 668, 676, 757, 760, 809, 820, 821, 825, 838, 890, 895, 1147, 1153, 1155, 1159, 1192, 1298, 1426, 1434, 1565, 1583, 2259, 2546, 2563, 2672, 2948, 2974, 3024, 3223, 3352, 3356, 3368, 3395, 3397, 3401, 3405, 3407, 3433, 3435, 3599, 3639, 3739, 3741, 3743, 3745, 3749, 3772, 3778, 3780, 3781, 3783, 3785, 3787, 3788, 3805, 3881, 3925, 3932, 3935, 3936, 3941, 3945, 3946, 3947, 3955, 3956, 3970, 4014, 4015, 4031, 4066, 4069, 4079, 4192, 4236, 4283, 4292, 4293, 4294, 4330, 4644, 4694, 4812, 4828, 4829]"
NC1CCN(c2cc3c(c(O)c2F)c(=O)c(C(=O)O)cn3C2CC2)C1,"[0, 227, 296, 297, 340, 604, 1145, 1147, 1192, 1405, 1932, 2259, 2261, 2948, 2974, 3024, 3057, 3142, 3155, 3223, 3401, 3608, 3639, 3660, 3691, 3732, 3739, 3749, 3772, 3781, 3881, 3891, 3925, 3942, 3955, 4031, 4066, 4079, 4259, 4293, 4330, 4498, 4694, 4765]"
COc1cc(NC(=O)Cn2nc(C(F)(F)F)c3c2CCCC3)c(OC)cc1Cl,"[296, 340, 343, 345, 503, 505, 668, 676, 838, 1153, 1192, 1535, 1930, 2211, 2258, 2259, 2546, 2666, 2974, 3024, 3223, 3294, 3454, 3639, 3691, 3749, 3820, 3856, 3868, 3881, 3915, 3942, 3955, 3988, 3999, 4002, 4031, 4052, 4079, 4236, 4249, 4259, 4267, 4330, 4735, 4750, 4764, 4768]"
CCC(=O)CC(NC(=O)OC)c1ccc(F)cc1,"[0, 9, 10, 15, 44, 55, 296, 297, 465, 503, 668, 676, 677, 681, 838, 923, 931, 1192, 1235, 1523, 1641, 1797, 2259, 2546, 2666, 2672, 2974, 3024, 3223, 3267, 3414, 3454, 3547, 3639, 3642, 3645, 3670, 3681, 3691, 3703, 3705, 3709, 3728, 3732, 3734, 3739, 3741, 3749, 3772, 3780, 3881, 3925, 3933, 3941, 3955, 3956, 3967, 3970, 4031, 4066, 4079, 4204, 4236, 4286, 4290, 4330, 4509, 4520, 4694]"
COc1ccc(C=C2C(=O)N(CC(C)C)C(=O)N(CC(C)C)C2=O)cc1O,"[0, 13, 91, 296, 297, 298, 306, 609, 668, 1147, 1192, 1644, 1652, 2261, 2264, 2546, 2666, 2711, 2948, 2974, 2985, 2992, 3009, 3011, 3024, 3223, 3227, 3294, 3368, 3395, 3397, 3439, 3454, 3558, 3559, 3590, 3639, 3646, 3647, 3670, 3739, 3740, 3741, 3749, 3750, 3751, 3755, 3772, 3774, 3775, 3776, 3778, 3780, 3781, 3881, 3883, 3886, 3888, 3894, 3925, 3927, 3932, 3941, 3955, 3999, 4004, 4079, 4138, 4141, 4180, 4181, 4192, 4196, 4236, 4284, 4290, 4330, 4373, 4511, 4558, 4769]"
COc1ccc(NC(=O)C=C(C)C)cc1Cl,"[668, 676, 838, 1192, 1644, 1653, 1814, 2258, 2546, 2666, 2711, 2744, 2974, 2985, 3009, 3024, 3223, 3294, 3439, 3441, 3454, 3639, 3749, 3820, 3866, 3868, 3881, 3942, 3955, 3999, 4002, 4079, 4138, 4236, 4253, 4258, 4284, 4330, 4734, 4764]"
NS(=O)(=O)c1ccc(NS(=O)(=O)C(F)(F)F)c(I)c1,"[676, 1138, 1143, 1144, 1145, 1153, 1535, 1644, 2259, 2260, 2780, 2814, 2818, 2854, 2883, 2974, 4018, 4020, 4022, 4031, 4049, 4050, 4052, 4073, 4076, 4079, 4245, 4246, 4319, 4325, 4327, 4328, 4330, 4590, 4842, 4852]"
O=C(NCCNc1ncccn1)C1CC(=O)N(CC2CC2)C1,"[0, 9, 12, 19, 227, 296, 297, 301, 302, 340, 382, 386, 466, 479, 480, 503, 604, 609, 620, 676, 773, 838, 839, 1096, 1192, 2124, 2261, 2264, 2974, 3024, 3057, 3155, 3179, 3223, 3294, 3368, 3374, 3384, 3389, 3395, 3397, 3454, 3639, 3646, 3647, 3658, 3670, 3691, 3692, 3700, 3732, 3734, 3739, 3740, 3741, 3749, 3750, 3751, 3755, 3756, 3760, 3772, 3774, 3776, 3780, 3781, 3881, 3883, 3888, 3894, 3913, 3925, 3927, 3941, 4079, 4236, 4273, 4290, 4293, 4330, 4410, 4518]"
CCCOc1ccc(C(=O)NCc2ccco2)cc1,"[296, 340, 381, 443, 465, 466, 479, 579, 646, 668, 676, 803, 838, 1192, 1451, 1636, 1641, 2546, 2583, 2710, 2720, 2974, 3024, 3158, 3223, 3559, 3609, 3639, 3743, 3787, 3881, 3925, 3941, 3955, 3984, 3999, 4079, 4236, 4286, 4287, 4330, 4716]"
Nc1nc(-c2ccco2)c2ncn(C(=O)NCc3ccccc3Cl)c2n1,"[296, 466, 479, 568, 676, 838, 1145, 1192, 1565, 1582, 1636, 2134, 2149, 2258, 2974, 3024, 3158, 3179, 3598, 3820, 3868, 3881, 3925, 3941, 4079, 4236, 4273, 4286, 4330]"
CN(C)CCCC(=O)c1ccc(F)cc1,"[296, 340, 343, 367, 373, 400, 434, 441, 503, 550, 607, 628, 668, 1192, 1451, 1470, 1641, 1797, 2259, 2261, 2263, 2305, 2974, 3024, 3223, 3282, 3454, 3547, 3639, 3644, 3670, 3681, 3691, 3700, 3703, 3709, 3732, 3739, 3740, 3749, 3750, 3772, 3881, 3883, 3925, 4031, 4058, 4066, 4079, 4330]"
CCCCCCc1nc2cc(C=CC(=O)NO)ccc2n1CCN(C)C,"[125, 132, 296, 340, 343, 345, 346, 349, 353, 361, 381, 434, 441, 465, 607, 628, 668, 676, 838, 851, 1147, 1192, 1309, 1644, 2261, 2263, 2305, 2948, 2974, 2985, 3009, 3024, 3223, 3294, 3325, 3439, 3454, 3639, 3691, 3705, 3711, 3749, 3750, 3772, 3881, 3883, 3925, 4079, 4138, 4141, 4236, 4284, 4330, 4834]"
O=C(O)c1ccc2c(c1)C(=O)c1cccc(Br)c1CC2,"[296, 340, 1147, 1149, 1192, 1405, 1591, 1644, 1733, 2948, 2949, 2966, 2968, 2974, 2978, 2980, 3024, 3223, 3527, 3528, 3533, 3536, 3572, 3573, 3578, 3581, 3594, 3595, 3597, 3681, 3955, 4330, 4335, 4489, 4644, 4694, 4812]"
CCS(=O)(=O)Nc1cccc(Cl)c1,"[296, 465, 662, 663, 664, 668, 676, 991, 1003, 1138, 1143, 1144, 1590, 1615, 2258, 2780, 2788, 2854, 2867, 2974, 3223, 3808, 3813, 3814, 3820, 3868, 4018, 4020, 4022, 4079, 4258, 4319, 4327, 4328, 4330, 4842]"
CC(=O)c1cccc(-n2cnc3c(Cl)ncnc32)c1,"[668, 1192, 1262, 1437, 1590, 1597, 2134, 2136, 2258, 2974, 3024, 3179, 3223, 3282, 3454, 3681, 3820, 4330]"
CCCCN(CCCC)C(C)Cc1ccc(O)c(O)c1,"[0, 13, 296, 297, 298, 340, 343, 361, 381, 465, 604, 668, 1147, 1644, 1652, 1770, 1772, 2261, 2275, 2948, 2974, 3223, 3401, 3558, 3559, 3590, 3639, 3679, 3680, 3681, 3691, 3702, 3703, 3732, 3739, 3740, 3749, 3750, 3751, 3756, 3772, 3781, 3881, 3883, 3925, 3936, 4079, 4330, 4769]"
Cc1sc2nc(CSCC(=O)N(C)c3ccccc3)nc(O)c2c1C,"[296, 503, 553, 664, 668, 1147, 1192, 1563, 2149, 2241, 2243, 2261, 2263, 2264, 2266, 2307, 2309, 2854, 2869, 2948, 2974, 3024, 3088, 3160, 3179, 3223, 3294, 3454, 3610, 3618, 3619, 3637, 3749, 3772, 3808, 3815, 3881, 3891, 3925, 3927, 3941, 3942, 4018, 4079, 4191, 4236, 4295, 4330, 4842, 4855]"
CCOC(=O)c1ccc(NC(=O)Cn2cc(I)cn2)cc1,"[296, 465, 503, 505, 646, 653, 668, 676, 838, 1012, 1020, 1192, 1451, 1519, 1641, 2260, 2546, 2594, 2672, 2974, 3024, 3223, 3294, 3454, 3549, 3552, 3749, 3787, 3788, 3805, 3881, 3915, 3942, 3955, 3956, 3970, 4073, 4079, 4236, 4242, 4244, 4330, 4631, 4644, 4694, 4812]"
C#CCNC(=O)CC1CC2(C(=O)OC)CC(C)(C)CC=C2N(Cc2ccccc2)C1=O,"[0, 9, 19, 296, 297, 301, 466, 479, 482, 503, 505, 565, 609, 668, 676, 838, 1153, 1155, 1159, 1192, 1523, 1563, 2261, 2262, 2264, 2546, 2666, 2672, 2974, 2975, 2985, 3024, 3119, 3156, 3223, 3224, 3294, 3327, 3335, 3338, 3350, 3365, 3368, 3374, 3384, 3387, 3389, 3391, 3392, 3393, 3395, 3397, 3398, 3439, 3454, 3639, 3646, 3647, 3653, 3654, 3656, 3658, 3659, 3670, 3691, 3692, 3696, 3700, 3705, 3706, 3707, 3708, 3711, 3712, 3715, 3717, 3718, 3720, 3721, 3724, 3725, 3726, 3728, 3729, 3732, 3734, 3736, 3739, 3740, 3741, 3743, 3749, 3750, 3751, 3772, 3774, 3776, 3780, 3781, 3787, 3788, 3881, 3883, 3888, 3894, 3914, 3925, 3927, 3939, 3941, 3955, 3956, 3958, 3970, 4079, 4184, 4230, 4236, 4286, 4289, 4290, 4292, 4330, 4518, 4521, 4523, 4666, 4667, 4673, 4694, 4822]"
