d2_percentage,KEYS,SMARTS
0.0,KLEK_793,[!#1][NH][CH2]C(=O)[NH]N=[CH]c1[cH][cH]c([OH])[cH][cH]1
0.0,KLEK_794,[!#1][NH][CH2]C(=O)[NH]N=[CH]c1[cH][cH]c2O[CH2]Oc2[cH]1
0.0,KLEK_795,[!#1][NH][CH2]C(=O)[NH]N=[CH]c1[cH]c(N=Nc2[cH][cH][cH][cH][cH]2)[cH][cH]c1[OH]
0.0,KLEK_796,[!#1][NH][CH2]C(=O)[NH]N=[CH]c1[cH]c2[cH][cH][cH][cH]c2nc1Cl
0.0,KLEK_797,[!#1][NH][CH2]C(=O)[OH]
0.0,KLEK_798,[!#1][NH][CH2]C(=O)C([!#1])([!#1])C(=O)[!#1]
0.0,KLEK_799,[!#1][NH][CH2]C(=O)O[CH2][CH2][CH2][CH3]
0.0,KLEK_800,[!#1][NH][CH2]C(=O)O[CH2][CH3]
0.0,KLEK_801,[!#1][NH][CH2]C(=O)O[CH3]
0.45513127699157635,KLEK_802,[!#1][NH][CH2]c1[cH][cH][cH][cH][cH]1
-0.03097413659594239,KLEK_803,[!#1][NH][CH2]c1[cH][cH][cH]n[cH]1
0.0,KLEK_804,[!#1][NH][CH2]c1[cH][cH][cH]o1
0.01144533137884001,KLEK_805,[!#1][NH][CH2]c1[cH][cH][cH]s1
0.0,KLEK_806,[!#1][NH][CH2]c1[cH][cH]c(Cl)[cH][cH]1
0.0,KLEK_807,[!#1][NH][CH2]c1[cH]c(Br)[cH]c(Br)c1O[!#1]
0.0,KLEK_808,[!#1][NH][CH2]c1[cH]c(Br)[cH]c(C(=O)[OH])c1O[!#1]
0.0,KLEK_809,[!#1][NH][CH2]c1c(O[!#1])[cH][cH]c2[cH][cH][cH][cH]c12
0.15615536303243893,KLEK_810,[!#1][NH][CH3]
-0.03097413659594239,KLEK_811,[!#1][NH][NH][!#1]
0.0,KLEK_812,[!#1][NH][NH][CH]=O
-0.03097413659594239,KLEK_813,[!#1][NH][NH]C(=O)[!#1]
0.0,KLEK_814,[!#1][NH][NH]C(=O)[CH2][CH2][CH3]
0.0,KLEK_815,[!#1][NH][NH]C(=O)[CH3]
0.0,KLEK_816,[!#1][NH][NH]C(=O)[NH][!#1]
0.0,KLEK_817,[!#1][NH][NH]C(=S)[NH][!#1]
0.0,KLEK_818,[!#1][NH][NH]C(=S)[NH2]
-0.03097413659594239,KLEK_819,[!#1][NH][NH]S(=O)(=O)[!#1]
0.0,KLEK_820,[!#1][NH][NH2]
-0.49762582367073893,KLEK_821,[!#1][NH]C([!#1])([!#1])[!#1]
-0.6666238161913148,KLEK_822,[!#1][NH]C([!#1])([!#1])[CH3]
-0.4585682132365341,KLEK_823,[!#1][NH]C([!#1])([!#1])C(=O)[!#1]
0.0,KLEK_824,[!#1][NH]C([!#1])([!#1])C(=O)c1[cH][cH][cH][cH]c1C(=O)[CH]([!#1])[!#1]
0.0,KLEK_825,[!#1][NH]C([!#1])([CH3])[CH2][CH3]
-0.08147707840898716,KLEK_826,[!#1][NH]C([!#1])([CH3])[CH3]
0.0,KLEK_827,[!#1][NH]C([CH3])([CH3])[CH2][CH]([!#1])[CH2]C([!#1])([CH3])[CH3]
0.0,KLEK_828,[!#1][NH]C([CH3])([CH3])[CH2][OH]
-0.019528805217102378,KLEK_829,[!#1][NH]C([CH3])([CH3])[CH3]
0.0,KLEK_830,[!#1][NH]C(=[NH])[NH]C(=[NH])[NH][!#1]
0.0,KLEK_831,[!#1][NH]C(=[NH])[NH]C(=[NH])N([CH3])[CH3]
0.0,KLEK_832,[!#1][NH]C(=[NH])[NH]C(=O)[NH2]
0.943956208093309,KLEK_833,[!#1][NH]C(=[NH])[NH2]
0.0,KLEK_834,[!#1][NH]C(=C(S(=O)(=O)[CH2][CH3])S(=O)(=O)[CH2][CH3])[NH][!#1]
0.0,KLEK_835,[!#1][NH]C(=C1C(=O)[CH2]SC1=O)[CH3]
0.0,KLEK_836,[!#1][NH]C(=C1C(=O)[NH]C(=O)N([!#1])C1=O)[CH3]
0.0,KLEK_837,[!#1][NH]C(=N[!#1])[NH][!#1]
0.0,KLEK_838,[!#1][NH]C(=N[!#1])SC([!#1])([!#1])C(=O)[!#1]
6.313751986926629,KLEK_839,[!#1][NH]C(=O)[!#1]
1.2529050766176097,KLEK_840,[!#1][NH]C(=O)[CH]([!#1])[!#1]
0.10368786178811362,KLEK_841,[!#1][NH]C(=O)[CH]([!#1])[CH]([CH3])[CH3]
0.3359563469054915,KLEK_842,[!#1][NH]C(=O)[CH]([!#1])[CH3]
0.0,KLEK_843,[!#1][NH]C(=O)[CH]([!#1])C(=O)[NH][!#1]
0.0,KLEK_844,[!#1][NH]C(=O)[CH]([!#1])C(=O)O[CH2][CH3]
0.0,KLEK_845,[!#1][NH]C(=O)[CH]([CH](C(=O)[OH])C(=O)O[!#1])C(=O)O[!#1]
-0.015487068297971194,KLEK_846,[!#1][NH]C(=O)[CH]([CH2][CH2][CH3])[CH2][CH2][CH3]
0.0,KLEK_847,[!#1][NH]C(=O)[CH]([CH3])[CH2][SH](=O)=O
0.26528225984898085,KLEK_848,[!#1][NH]C(=O)[CH]([CH3])[NH]C(=O)[!#1]
0.0,KLEK_849,[!#1][NH]C(=O)[CH]([CH3])Br
0.0,KLEK_850,[!#1][NH]C(=O)[CH](C(=O)[!#1])S(=O)(=O)[!#1]
0.0,KLEK_851,[!#1][NH]C(=O)[CH](OC(=O)[!#1])[CH](OC(=O)[!#1])C(=O)[OH]
0.3716145604469284,KLEK_852,[!#1][NH]C(=O)[CH]=[CH][!#1]
0.0,KLEK_853,[!#1][NH]C(=O)[CH]=[CH][CH3]
0.0,KLEK_854,[!#1][NH]C(=O)[CH]=[CH]C(=O)[OH]
0.0,KLEK_855,[!#1][NH]C(=O)[CH]=[CH]C(=O)O[CH2]C(F)(F)[CH](F)F
-0.10504762054522071,KLEK_856,[!#1][NH]C(=O)[CH]=[CH]c1[cH][cH][cH][cH][cH]1
0.0,KLEK_857,[!#1][NH]C(=O)[CH]=[CH]c1[cH][cH][cH]c([cH]1)[N+](=O)[O-]
0.0,KLEK_858,[!#1][NH]C(=O)[CH2][CH]([!#1])[NH]C(=O)C(F)(F)F
0.05386479935362241,KLEK_859,[!#1][NH]C(=O)[CH2][CH2][CH2][CH2][CH2][CH2]C(=O)[NH][!#1]
-0.004041736919131185,KLEK_860,[!#1][NH]C(=O)[CH2][CH2][CH2][CH3]
0.0,KLEK_861,[!#1][NH]C(=O)[CH2][CH2][CH2]C(=O)[NH][!#1]
0.0,KLEK_862,[!#1][NH]C(=O)[CH2][CH2][CH2]C(=O)[OH]
0.0,KLEK_863,[!#1][NH]C(=O)[CH2][CH2][CH2]C(=O)O[!#1]
0.0,KLEK_864,[!#1][NH]C(=O)[CH2][CH2][CH2]C(=O)O[CH2]C#[CH]
0.0,KLEK_865,[!#1][NH]C(=O)[CH2][CH2][CH2]O[!#1]
0.030294257217388848,KLEK_866,[!#1][NH]C(=O)[CH2][CH2][CH3]
0.0,KLEK_867,[!#1][NH]C(=O)[CH2][CH2]C([CH3])([CH3])C(=O)[NH][!#1]
0.0,KLEK_868,[!#1][NH]C(=O)[CH2][CH2]C(=O)[OH]
0.0,KLEK_869,[!#1][NH]C(=O)[CH2][CH2]C(=O)O[!#1]
0.0,KLEK_870,[!#1][NH]C(=O)[CH2][CH2]C(=O)O[CH2][CH]=[CH2]
0.0,KLEK_871,[!#1][NH]C(=O)[CH2][CH2]C(=O)O[CH2]C(=C(Cl)Cl)Cl
0.0,KLEK_872,[!#1][NH]C(=O)[CH2][CH2]C(=O)O[CH3]
0.0,KLEK_873,[!#1][NH]C(=O)[CH2][CH2]Cl
-0.012805090135947106,KLEK_874,[!#1][NH]C(=O)[CH2][CH3]
0.0,KLEK_875,[!#1][NH]C(=O)[CH2][NH][CH]([CH3])[CH3]
0.0,KLEK_876,[!#1][NH]C(=O)[CH2][NH]C([CH3])([CH3])[CH3]
0.0,KLEK_877,[!#1][NH]C(=O)[CH2][SH]
0.0,KLEK_878,[!#1][NH]C(=O)[CH2]C(=N[NH]C(=O)[!#1])[CH3]
0.0,KLEK_879,[!#1][NH]C(=O)[CH2]C(=O)[!#1]
0.0,KLEK_880,[!#1][NH]C(=O)[CH2]C(=O)[CH3]
0.0,KLEK_881,[!#1][NH]C(=O)[CH2]C(=O)[NH][!#1]
0.0,KLEK_882,[!#1][NH]C(=O)[CH2]Cl
0.0,KLEK_883,[!#1][NH]C(=O)[CH2]N([CH2][CH2][CH2][CH3])[CH2][CH2][CH2][CH3]
0.0,KLEK_884,[!#1][NH]C(=O)[CH2]N([CH2][CH3])[CH2][CH3]
0.0,KLEK_885,[!#1][NH]C(=O)[CH2]N([CH3])[CH3]
-0.0943197078971243,KLEK_886,[!#1][NH]C(=O)[CH2]O[!#1]
0.1602346393037601,KLEK_887,[!#1][NH]C(=O)[CH2]S[!#1]
0.0,KLEK_888,[!#1][NH]C(=O)[CH2]S[CH2][CH2][NH2]
0.0,KLEK_889,[!#1][NH]C(=O)[CH2]SC(=O)[!#1]
-0.3219041160690075,KLEK_890,[!#1][NH]C(=O)[CH3]
0.5473362680486598,KLEK_891,[!#1][NH]C(=O)[NH][!#1]
0.0,KLEK_892,[!#1][NH]C(=O)[NH][CH]([!#1])[CH3]
0.0,KLEK_893,[!#1][NH]C(=O)[NH][CH]([CH2]C(=O)[!#1])C(Cl)(Cl)Cl
0.0,KLEK_894,[!#1][NH]C(=O)[NH][CH2][CH2][CH2][OH]
0.0,KLEK_895,[!#1][NH]C(=O)[NH][CH2][CH2][OH]
0.0,KLEK_896,[!#1][NH]C(=O)[NH][CH3]
0.0,KLEK_897,[!#1][NH]C(=O)[NH][NH]C(=O)[!#1]
0.0,KLEK_898,[!#1][NH]C(=O)[NH][NH]C(=O)[CH2]O[!#1]
0.0,KLEK_899,[!#1][NH]C(=O)[NH][NH]C(=O)O[CH3]
-0.015487068297971194,KLEK_900,[!#1][NH]C(=O)[NH]C(=O)[!#1]
0.0,KLEK_901,[!#1][NH]C(=O)[NH]C(=O)[CH2]O[!#1]
0.0,KLEK_902,[!#1][NH]C(=O)[NH]C(=O)[NH2]
0.0,KLEK_903,[!#1][NH]C(=O)[NH]C(=O)C(Cl)(Cl)Cl
0.0,KLEK_904,[!#1][NH]C(=O)[NH]N=[CH][!#1]
0.0,KLEK_905,[!#1][NH]C(=O)[NH]N=C([!#1])[CH3]
0.0,KLEK_906,[!#1][NH]C(=O)[NH]S(=O)(=O)[!#1]
0.0,KLEK_907,[!#1][NH]C(=O)[NH]S(=O)(=O)[NH][!#1]
0.026932399676811204,KLEK_908,[!#1][NH]C(=O)[NH2]
0.0,KLEK_909,[!#1][NH]C(=O)C([!#1])([!#1])[NH][!#1]
-0.07811522086840951,KLEK_910,[!#1][NH]C(=O)C([!#1])([!#1])[OH]
0.030294257217388848,KLEK_911,[!#1][NH]C(=O)C([!#1])(F)F
-0.07071162640870068,KLEK_912,[!#1][NH]C(=O)C([CH3])([CH3])[CH3]
0.0,KLEK_913,[!#1][NH]C(=O)C(=[CH][!#1])[NH]C(=O)[CH3]
0.0,KLEK_914,[!#1][NH]C(=O)C(=[CH]c1[cH][cH][cH][cH][cH]1)[NH]C(=O)[CH3]
0.0,KLEK_915,[!#1][NH]C(=O)C(=[CH2])[CH3]
0.0,KLEK_916,[!#1][NH]C(=O)C(=O)[NH]N=C1C(=O)[NH]c2[cH][cH][cH][cH]c12
0.0,KLEK_917,[!#1][NH]C(=O)C(Cl)(Cl)Cl
0.0,KLEK_918,[!#1][NH]C(=O)C(F)(F)C(F)(F)F
0.030294257217388848,KLEK_919,[!#1][NH]C(=O)C(F)(F)F
0.0,KLEK_920,[!#1][NH]C(=O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F
0.0,KLEK_921,[!#1][NH]C(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F
0.0,KLEK_922,[!#1][NH]C(=O)N([!#1])[OH]
0.026932399676811204,KLEK_923,[!#1][NH]C(=O)N([CH]([CH3])[CH3])[CH]([CH3])[CH3]
0.02285312340548995,KLEK_924,[!#1][NH]C(=O)O[!#1]
-0.015487068297971194,KLEK_925,[!#1][NH]C(=O)O[CH]([CH3])[CH3]
0.0,KLEK_926,[!#1][NH]C(=O)O[CH2][CH2][CH2][NH]C(=O)[!#1]
0.0,KLEK_927,[!#1][NH]C(=O)O[CH2][CH2][NH]C(=O)[!#1]
0.0,KLEK_928,[!#1][NH]C(=O)O[CH2][CH2][NH]C(=O)O[CH3]
0.0,KLEK_929,[!#1][NH]C(=O)O[CH2][CH2][NH]S(=O)(=O)[!#1]
0.0,KLEK_930,[!#1][NH]C(=O)O[CH2][CH2]O[CH3]
0.03433599413652003,KLEK_931,[!#1][NH]C(=O)O[CH2][CH3]
-0.004041736919131185,KLEK_932,[!#1][NH]C(=O)O[CH3]
0.01144533137884001,KLEK_933,[!#1][NH]C(=O)ON=[CH][!#1]
0.0,KLEK_934,[!#1][NH]C(=O)ON=C([CH3])[CH3]
0.0,KLEK_935,[!#1][NH]C(=O)S[CH2]C(=O)[!#1]
-0.015487068297971194,KLEK_936,[!#1][NH]C(=S)[!#1]
0.0,KLEK_937,[!#1][NH]C(=S)[NH][!#1]
0.0,KLEK_938,[!#1][NH]C(=S)[NH][CH]([NH]C(=O)[!#1])C(Cl)(Cl)Cl
0.0,KLEK_939,[!#1][NH]C(=S)[NH][CH]([NH]C(=O)[CH]([!#1])[!#1])C(Cl)(Cl)Cl
0.0,KLEK_940,[!#1][NH]C(=S)[NH][CH]([NH]C(=O)[CH]([CH3])[CH3])C(Cl)(Cl)Cl
0.0,KLEK_941,[!#1][NH]C(=S)[NH][CH]([NH]C(=O)[CH]=[CH][!#1])C(Cl)(Cl)Cl
0.0,KLEK_942,[!#1][NH]C(=S)[NH][CH]([NH]C(=O)[CH]=[CH]c1[cH][cH][cH][cH][cH]1)C(Cl)(Cl)Cl
0.0,KLEK_943,[!#1][NH]C(=S)[NH][CH]([NH]C(=O)[CH2][CH]([CH3])[CH3])C(Cl)(Cl)Cl
0.0,KLEK_944,[!#1][NH]C(=S)[NH][CH]([NH]C(=O)[CH2][CH2][CH2][CH2][CH2][CH3])C(Cl)(Cl)Cl
0.0,KLEK_945,[!#1][NH]C(=S)[NH][CH]([NH]C(=O)[CH2][CH2][CH2][CH2][CH3])C(Cl)(Cl)Cl
0.0,KLEK_946,[!#1][NH]C(=S)[NH][CH]([NH]C(=O)[CH2][CH2][CH3])C(Cl)(Cl)Cl
0.0,KLEK_947,[!#1][NH]C(=S)[NH][CH]([NH]C(=O)[CH2][CH3])C(Cl)(Cl)Cl
0.0,KLEK_948,[!#1][NH]C(=S)[NH][CH]([NH]C(=O)[CH2]F)C(Cl)(Cl)Cl
0.0,KLEK_949,[!#1][NH]C(=S)[NH][CH]([NH]C(=O)[CH3])C(Cl)(Cl)Cl
0.0,KLEK_950,[!#1][NH]C(=S)[NH][CH]([NH]C(=O)C([CH3])([CH3])[CH3])C(Cl)(Cl)Cl
0.0,KLEK_951,[!#1][NH]C(=S)[NH][CH](N=C([!#1])O[CH3])C(Cl)(Cl)Cl
0.0,KLEK_952,[!#1][NH]C(=S)[NH]C(=C(C(F)(F)F)C(F)(F)F)C(F)(F)C(F)(F)F
0.0,KLEK_953,[!#1][NH]C(=S)[NH]C(=N[CH2]S(=O)(=O)[!#1])[!#1]
0.0,KLEK_954,[!#1][NH]C(=S)[NH]C(=O)[!#1]
0.0,KLEK_955,[!#1][NH]C(=S)[NH]C(=O)[CH]=[CH][!#1]
0.0,KLEK_956,[!#1][NH]C(=S)[NH]C(=O)[CH]=[CH]c1[cH][cH][cH][cH][cH]1
0.0,KLEK_957,[!#1][NH]C(=S)[NH]C(=O)[CH]=[CH]c1[cH][cH][cH]o1
0.0,KLEK_958,[!#1][NH]C(=S)[NH]C(=O)[CH]=[CH]c1[cH][cH]c(F)[cH][cH]1
0.0,KLEK_959,[!#1][NH]C(=S)[NH]C(=O)[CH]=[CH]c1[cH][cH]c(O[CH3])c(O[CH3])[cH]1
0.0,KLEK_960,[!#1][NH]C(=S)[NH]c1[cH][cH]c([cH][cH]1)S(=O)(=O)[!#1]
0.0,KLEK_961,[!#1][NH]C(=S)[NH]N=[CH][!#1]
0.0,KLEK_962,[!#1][NH]C(=S)[NH]N=C([!#1])[CH3]
0.0,KLEK_963,[!#1][NH]C(=S)[NH2]
0.0,KLEK_964,[!#1][NH]C(=S)O[CH2][CH2][CH3]
0.0,KLEK_965,[!#1][NH]C(=S)SC([!#1])([!#1])C(=O)[!#1]
0.0,KLEK_966,[!#1][NH]C1([CH2][CH]2[CH2][CH]3[CH2][CH]([CH2]2)[CH2]1)[CH2]3
0.0,KLEK_967,[!#1][NH]C1([CH2][CH2][CH2][CH2][CH2]1)C(=O)[!#1]
0.0,KLEK_968,[!#1][NH]C1([CH2][CH2][CH2][CH2][CH2]1)c2nnnn2[!#1]
0.0,KLEK_969,[!#1][NH]C1([CH2][CH2][CH2][CH2]1)C(=O)[!#1]
0.0,KLEK_970,[!#1][NH]C1([CH3])C(=O)c2[cH][cH][cH][cH]c2C1=O
0.0,KLEK_971,[!#1][NH]C1(C(=O)c2[cH][cH][cH][cH]c2C1=O)c3[cH][cH][cH][cH][cH]3
0.026252520298257656,KLEK_972,[!#1][NH]c1[cH][cH][cH][cH][cH]1
0.34332240201301034,KLEK_973,[!#1][NH]c1[cH][cH][cH][cH]c1[!#1]
0.0,KLEK_974,[!#1][NH]c1[cH][cH][cH][cH]c1[CH2][CH3]
0.0,KLEK_975,[!#1][NH]c1[cH][cH][cH][cH]c1[CH3]
0.0,KLEK_976,[!#1][NH]c1[cH][cH][cH][cH]c1[N+](=O)[O-]
0.0,KLEK_977,[!#1][NH]c1[cH][cH][cH][cH]c1[NH][!#1]
0.0,KLEK_978,[!#1][NH]c1[cH][cH][cH][cH]c1[OH]
0.0,KLEK_979,[!#1][NH]c1[cH][cH][cH][cH]c1Br
0.0,KLEK_980,[!#1][NH]c1[cH][cH][cH][cH]c1C([!#1])([!#1])C(=O)[!#1]
0.0,KLEK_981,[!#1][NH]c1[cH][cH][cH][cH]c1C([OH])([CH2]C(=N[NH]C(=O)[CH2]O[!#1])[CH3])C(=O)[!#1]
0.0,KLEK_982,[!#1][NH]c1[cH][cH][cH][cH]c1C(=N[!#1])C(=O)[!#1]
0.01144533137884001,KLEK_983,[!#1][NH]c1[cH][cH][cH][cH]c1C(=O)[!#1]
0.0,KLEK_984,[!#1][NH]c1[cH][cH][cH][cH]c1C(=O)[OH]
0.0,KLEK_985,[!#1][NH]c1[cH][cH][cH][cH]c1C(F)(F)F
0.01144533137884001,KLEK_986,[!#1][NH]c1[cH][cH][cH][cH]c1Cl
0.0,KLEK_987,[!#1][NH]c1[cH][cH][cH][cH]c1F
0.0,KLEK_988,[!#1][NH]c1[cH][cH][cH][cH]c1I
-0.09292240978782716,KLEK_989,[!#1][NH]c1[cH][cH][cH][cH]c1O[!#1]
0.0,KLEK_990,[!#1][NH]c1[cH][cH][cH][cH]c1S[CH]([CH2]C(=O)[!#1])C(=O)[!#1]
0.14206559284376483,KLEK_991,[!#1][NH]c1[cH][cH][cH][cH]n1
-0.5986317072968284,KLEK_992,[!#1][NH]c1[cH][cH][cH]c([!#1])[cH]1
-0.20133188787362552,KLEK_993,[!#1][NH]c1[cH][cH][cH]c([cH]1)[CH]([!#1])[!#1]
0.0,KLEK_994,[!#1][NH]c1[cH][cH][cH]c([cH]1)[N+](=O)[O-]
0.0,KLEK_995,[!#1][NH]c1[cH][cH][cH]c([cH]1)C(=O)[!#1]
0.0,KLEK_996,[!#1][NH]c1[cH][cH][cH]c([cH]1)C(=O)[CH3]
0.0,KLEK_997,[!#1][NH]c1[cH][cH][cH]c([cH]1)C(=O)[OH]
0.0,KLEK_998,[!#1][NH]c1[cH][cH][cH]c([cH]1)C(F)(F)F
-0.32927017117652624,KLEK_999,[!#1][NH]c1[cH][cH][cH]c([CH3])[cH]1
0.0,KLEK_1000,[!#1][NH]c1[cH][cH][cH]c([CH3])c1[CH3]
0.0,KLEK_1001,[!#1][NH]c1[cH][cH][cH]c([NH][!#1])[cH]1
0.0,KLEK_1002,[!#1][NH]c1[cH][cH][cH]c([OH])[cH]1
0.0,KLEK_1003,[!#1][NH]c1[cH][cH][cH]c(Br)[cH]1
0.03837773105565121,KLEK_1004,[!#1][NH]c1[cH][cH][cH]c(Cl)[cH]1
0.0,KLEK_1005,[!#1][NH]c1[cH][cH][cH]c(Cl)c1[CH3]
0.0,KLEK_1006,[!#1][NH]c1[cH][cH][cH]c(Cl)c1Cl
0.0,KLEK_1007,[!#1][NH]c1[cH][cH][cH]c(F)[cH]1
0.030294257217388848,KLEK_1008,[!#1][NH]c1[cH][cH][cH]c(O[!#1])[cH]1
-0.015487068297971194,KLEK_1009,[!#1][NH]c1[cH][cH][cH]c2[cH][cH][cH][cH]c12
0.0,KLEK_1010,[!#1][NH]c1[cH][cH][cH]c2[cH][cH][cH]nc12
0.0,KLEK_1011,[!#1][NH]c1[cH][cH][cH]c2c([NH][!#1])[cH][cH][cH]c12
0.0,KLEK_1012,[!#1][NH]c1[cH][cH][cH]c2C(=O)c3[cH][cH][cH][cH]c3C(=O)c12
0.38846138750200687,KLEK_1013,[!#1][NH]c1[cH][cH]c([!#1])[cH][cH]1
-0.03097413659594239,KLEK_1014,[!#1][NH]c1[cH][cH]c([!#1])[cH]c1[CH3]
0.0,KLEK_1015,[!#1][NH]c1[cH][cH]c([!#1])[cH]c1[N+](=O)[O-]
0.0,KLEK_1016,[!#1][NH]c1[cH][cH]c([!#1])c([cH]1)S(=O)(=O)c2[cH]c([NH][!#1])[cH][cH]c2[!#1]
0.0,KLEK_1017,[!#1][NH]c1[cH][cH]c([CH]([!#1])[!#1])c([cH]1)S(=O)(=O)[OH]
-0.03097413659594239,KLEK_1018,[!#1][NH]c1[cH][cH]c([cH][cH]1)[CH]([!#1])[!#1]
0.0,KLEK_1019,[!#1][NH]c1[cH][cH]c([cH][cH]1)[CH]([CH3])[CH3]
0.0,KLEK_1020,[!#1][NH]c1[cH][cH]c([cH][cH]1)[N+](=O)[O-]
-0.07743534148985597,KLEK_1021,[!#1][NH]c1[cH][cH]c([cH][cH]1)C(=O)[!#1]
0.0,KLEK_1022,[!#1][NH]c1[cH][cH]c([cH][cH]1)C(=O)[CH3]
0.0,KLEK_1023,[!#1][NH]c1[cH][cH]c([cH][cH]1)C(=O)[OH]
0.0,KLEK_1024,[!#1][NH]c1[cH][cH]c([cH][cH]1)S(=O)(=O)[!#1]
0.0,KLEK_1025,[!#1][NH]c1[cH][cH]c([cH]c1[N+](=O)[O-])[N+](=O)[O-]
0.0,KLEK_1026,[!#1][NH]c1[cH][cH]c([cH]c1[N+](=O)[O-])C(=O)[OH]
0.0,KLEK_1027,[!#1][NH]c1[cH][cH]c([cH]c1C(=N[NH]C(=O)[CH2]O[!#1])C(=O)[!#1])[N+](=O)[O-]
0.0,KLEK_1028,[!#1][NH]c1[cH][cH]c([CH2][CH2]c2[cH][cH][cH][cH]c2[!#1])c([NH][!#1])[cH]1
0.0,KLEK_1029,[!#1][NH]c1[cH][cH]c([CH2]c2[cH][cH]c([NH][!#1])[cH][cH]2)[cH][cH]1
0.0,KLEK_1030,[!#1][NH]c1[cH][cH]c([CH3])[cH][cH]1
0.0,KLEK_1031,[!#1][NH]c1[cH][cH]c([CH3])[cH]c1[CH3]
0.0,KLEK_1032,[!#1][NH]c1[cH][cH]c([CH3])[cH]c1[N+](=O)[O-]
0.0,KLEK_1033,[!#1][NH]c1[cH][cH]c([CH3])c([cH]1)[N+](=O)[O-]
0.0,KLEK_1034,[!#1][NH]c1[cH][cH]c([CH3])c([CH3])[cH]1
0.0,KLEK_1035,[!#1][NH]c1[cH][cH]c([CH3])c([NH][!#1])[cH]1
0.09224253040927362,KLEK_1036,[!#1][NH]c1[cH][cH]c([N+](=O)[O-])c2nonc12
0.0,KLEK_1037,[!#1][NH]c1[cH][cH]c([NH][!#1])[cH][cH]1
0.0,KLEK_1038,[!#1][NH]c1[cH][cH]c([OH])[cH][cH]1
0.03837773105565121,KLEK_1039,[!#1][NH]c1[cH][cH]c(Br)[cH][cH]1
0.0,KLEK_1040,[!#1][NH]c1[cH][cH]c(Br)[cH]c1C(=O)[!#1]
0.0,KLEK_1041,[!#1][NH]c1[cH][cH]c(Br)[cH]n1
-0.03097413659594239,KLEK_1042,[!#1][NH]c1[cH][cH]c(Cl)[cH][cH]1
0.0,KLEK_1043,[!#1][NH]c1[cH][cH]c(Cl)[cH]c1[N+](=O)[O-]
0.0,KLEK_1044,[!#1][NH]c1[cH][cH]c(Cl)[cH]c1C(=O)[!#1]
0.0,KLEK_1045,[!#1][NH]c1[cH][cH]c(Cl)[cH]c1Cl
0.0,KLEK_1046,[!#1][NH]c1[cH][cH]c(Cl)[cH]n1
0.0,KLEK_1047,[!#1][NH]c1[cH][cH]c(Cl)c([cH]1)[N+](=O)[O-]
0.0,KLEK_1048,[!#1][NH]c1[cH][cH]c(Cl)c(Cl)[cH]1
0.0,KLEK_1049,[!#1][NH]c1[cH][cH]c(F)[cH][cH]1
0.0,KLEK_1050,[!#1][NH]c1[cH][cH]c(F)c(Cl)[cH]1
0.0,KLEK_1051,[!#1][NH]c1[cH][cH]c(I)[cH][cH]1
0.0,KLEK_1052,[!#1][NH]c1[cH][cH]c(N([!#1])[CH2][CH3])c2c([cH][cH][cH]c12)C(=O)[!#1]
0.0,KLEK_1053,[!#1][NH]c1[cH][cH]c(N=Nc2[cH][cH][cH][cH][cH]2)[cH][cH]1
0.0,KLEK_1054,[!#1][NH]c1[cH][cH]c(N=Nc2[cH][cH][cH][cH]c2[CH3])[cH]c1[CH3]
-0.1360217571411631,KLEK_1055,[!#1][NH]c1[cH][cH]c(O[!#1])[cH][cH]1
0.0,KLEK_1056,[!#1][NH]c1[cH][cH]c(O[!#1])[cH]c1[N+](=O)[O-]
0.0,KLEK_1057,[!#1][NH]c1[cH][cH]c(O[CH3])nn1
0.0,KLEK_1058,[!#1][NH]c1[cH][cH]c2[cH][cH][cH][cH]c2[cH]1
0.0,KLEK_1059,[!#1][NH]c1[cH][cH]c2[cH][cH][cH]c([OH])c2n1
0.0,KLEK_1060,[!#1][NH]c1[cH][cH]c2[CH2][CH2]c3[cH][cH][cH][cH]c3N([!#1])c2[cH]1
0.0,KLEK_1061,[!#1][NH]c1[cH][cH]c2c([cH]1)oc3[cH][cH][cH][cH]c32
0.0,KLEK_1062,[!#1][NH]c1[cH][cH]c2nc([!#1])[nH]c2[cH]1
0.0,KLEK_1063,[!#1][NH]c1[cH][cH]c2nonc2c1[N+](=O)[O-]
0.0,KLEK_1064,[!#1][NH]c1[cH][cH]c2O[CH2]Oc2[cH]1
0.0,KLEK_1065,[!#1][NH]c1[cH][cH]c2oc([!#1])nc2[cH]1
0.05386479935362241,KLEK_1066,[!#1][NH]c1[cH][cH]n[cH][cH]1
0.0,KLEK_1067,[!#1][NH]c1[cH][cH]nc2[cH]c3[cH][cH][cH][cH]c3[cH]c12
0.0,KLEK_1068,[!#1][NH]c1[cH]c([!#1])nc2[cH][cH][cH][cH]c12
0.0,KLEK_1069,[!#1][NH]c1[cH]c([cH][cH]c1[CH3])[N+](=O)[O-]
0.0,KLEK_1070,[!#1][NH]c1[cH]c([cH][cH]c1C(=O)[OH])[N+](=O)[O-]
0.0,KLEK_1071,[!#1][NH]c1[cH]c([cH][cH]c1Cl)C(F)(F)F
0.0,KLEK_1072,[!#1][NH]c1[cH]c([cH]c([cH]1)[N+](=O)[O-])C(=O)[OH]
