SMILES,fps
FC=CC=CCCCCCCCCCC=1C=C=1,"[125, 296, 337, 340, 343, 345, 346, 347, 2259, 2974, 2985, 3223, 3439, 3639, 3691, 3705, 3711, 3718, 3721, 4031]"
C1C=CC=C(CCCC(CCCC)CCCCCCCC)CCCCCC=C1,"[0, 125, 296, 297, 337, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 668, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
C1=CC=C(CCNCCCCCCC2CCCCC2CCCC)CCCCCC=C1,"[0, 1, 125, 211, 296, 297, 337, 340, 343, 345, 346, 347, 361, 362, 381, 382, 465, 466, 475, 668, 676, 2974, 2985, 3149, 3223, 3368, 3439, 3592, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3749, 3772, 3781, 3881, 3925, 4079]"
C1=CC=CC(CCCN(CCCC)CCC(C)C)CCCCC=C1,"[0, 13, 91, 125, 296, 297, 298, 306, 337, 340, 341, 343, 345, 361, 381, 437, 465, 604, 619, 668, 2261, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3756, 3772, 3781, 3881, 3883, 3925, 4079]"
CC=CN=C(CC)CCCCCCCCC1=C=C1,"[125, 296, 340, 343, 345, 346, 347, 465, 668, 2974, 2985, 3012, 3223, 3228, 3439, 3442, 3639, 3691, 3705, 3711, 3718, 3721, 3881, 3906, 4079, 4230]"
CC=C1C=C(CCCN(CCCC)C=C2CC2C)CCC1,"[0, 13, 296, 340, 343, 361, 381, 465, 604, 668, 2261, 2974, 2985, 3057, 3119, 3223, 3368, 3439, 3639, 3667, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3772, 3781, 3881, 3883, 3925, 3939, 4079, 4230]"
O=CC1=CC(CCCC(CCCC)CCC2C=C2)CCC1,"[0, 188, 296, 297, 340, 343, 361, 381, 465, 668, 2974, 2985, 3009, 3024, 3119, 3223, 3368, 3393, 3439, 3454, 3639, 3658, 3659, 3667, 3670, 3691, 3700, 3705, 3708, 3711, 3717, 3718, 3720, 3721, 3724, 4330]"
O=C(C=C/C=CNC=CC=CC=CCC1=C=C1)CCCCCCC2C=C2,"[0, 125, 132, 296, 297, 337, 340, 343, 345, 346, 347, 367, 400, 503, 676, 747, 1192, 2974, 2985, 3009, 3024, 3223, 3267, 3368, 3439, 3440, 3454, 3639, 3642, 3658, 3670, 3691, 3700, 3705, 3708, 3711, 3717, 3718, 3720, 3721, 3724, 3881, 3925, 3939, 4079, 4230, 4330]"
C1=CC=C(CCC(CCCC)CCCCCCCCCCCCCCC)CC1,"[0, 125, 296, 297, 337, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 668, 2974, 2985, 3055, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
OC=C1C=C1CCCC(CCC=C)CCCCC=CC,"[0, 125, 137, 296, 297, 337, 338, 340, 343, 345, 668, 1147, 2948, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 3955, 4330]"
C1=CC=C(CCC=C(CCCC(C)CCC=CCCCC)CCCC)CCCC=C1,"[0, 13, 125, 296, 297, 298, 337, 340, 343, 361, 381, 465, 668, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3667, 3691, 3705, 3711, 3718, 3721]"
C1=CC=C(CCC=C(CCC=C(C2CC=C)C=C2CCC)CCCC)CCCC=C1,"[0, 125, 137, 296, 297, 337, 338, 340, 343, 361, 381, 465, 668, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3667, 3691, 3705, 3711, 3718, 3721]"
FC=CC=CCCCCCCCCCCCC=1C=C=1,"[125, 296, 337, 340, 343, 345, 346, 347, 2259, 2974, 2985, 3223, 3439, 3639, 3691, 3705, 3711, 3718, 3721, 4031]"
FC=CC#CCCCC=1CC=1,"[125, 296, 340, 343, 495, 1150, 2259, 2974, 2975, 2985, 3223, 3224, 3439, 3639, 3691, 3705, 3711, 3718, 4031]"
CC=CC=C(CCCC(CCC=C)C#CC)C1=C=C1,"[0, 125, 137, 296, 297, 338, 340, 343, 668, 1150, 2974, 2975, 2985, 3223, 3224, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
O=CC=CC(CCCCC(C)CCCCC1C=C12)C2,"[0, 13, 125, 188, 296, 297, 298, 340, 343, 345, 668, 2974, 2985, 3009, 3024, 3223, 3368, 3439, 3454, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 4330]"
C=CC=CN=CCCCCCCCCC1C=C1,"[0, 125, 137, 160, 296, 297, 340, 343, 345, 346, 347, 2974, 2985, 3012, 3223, 3368, 3439, 3442, 3639, 3658, 3691, 3705, 3711, 3718, 3721, 3881, 3906, 4079, 4230]"
C1=CC#CCCCC(CCC=CC(C)CCC)CC2CC2CCCC1,"[0, 6, 13, 125, 200, 296, 297, 298, 337, 340, 343, 345, 381, 465, 495, 668, 1150, 2974, 2975, 2985, 3057, 3223, 3224, 3368, 3439, 3639, 3658, 3659, 3675, 3691, 3705, 3711, 3718, 3721]"
CCNNN(CC)CCCCCC=1CC=1,"[296, 340, 343, 345, 346, 433, 465, 466, 604, 606, 668, 676, 787, 810, 1123, 2261, 2974, 2985, 3223, 3439, 3639, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3749, 3772, 3781, 3881, 3925, 3948, 4079, 4300]"
O1C=CC=CN(CCCCCCCCCCCCCCCC=2CC=23)CC13,"[0, 125, 296, 297, 340, 343, 345, 346, 347, 604, 2261, 2546, 2547, 2974, 2985, 3223, 3407, 3433, 3434, 3439, 3639, 3667, 3691, 3705, 3711, 3718, 3721, 3726, 3728, 3729, 3732, 3736, 3739, 3740, 3743, 3749, 3750, 3751, 3772, 3781, 3785, 3787, 3788, 3881, 3883, 3925, 3939, 3945, 3947, 3955, 3956, 4079, 4230, 4294, 4330, 4809]"
C1=CC=C(CCCC(CCCC)CCCCCCCCCCC)CCCCC=C1,"[0, 125, 296, 297, 337, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 668, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
C=CCN(CCCN(CCCC)C=CCCCC)CC1C=C1,"[0, 125, 137, 296, 297, 337, 338, 340, 343, 361, 381, 437, 465, 604, 619, 668, 2261, 2974, 2985, 3223, 3368, 3395, 3439, 3639, 3691, 3705, 3732, 3739, 3740, 3749, 3750, 3751, 3756, 3772, 3781, 3881, 3883, 3925, 3939, 4079, 4230, 4284]"
CC=CN=C(CC)CCCCCCCCC1=C=C1,"[125, 296, 340, 343, 345, 346, 347, 465, 668, 2974, 2985, 3012, 3223, 3228, 3439, 3442, 3639, 3691, 3705, 3711, 3718, 3721, 3881, 3906, 4079, 4230]"
O=CCNCCCC1C(C)CC=CCCCCCC2CC2CCCCC1,"[0, 1, 13, 125, 188, 200, 296, 297, 298, 337, 340, 343, 345, 346, 362, 382, 466, 475, 668, 676, 2974, 2985, 3024, 3057, 3223, 3368, 3439, 3454, 3639, 3658, 3659, 3675, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3749, 3772, 3781, 3784, 3881, 3925, 4079, 4285, 4330]"
CC=C1C=C(CCCN(CCCC)C=C2CC2C)CCC1,"[0, 13, 296, 340, 343, 361, 381, 465, 604, 668, 2261, 2974, 2985, 3057, 3119, 3223, 3368, 3439, 3639, 3667, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3772, 3781, 3881, 3883, 3925, 3939, 4079, 4230]"
C1=CC=C(CCCC(CCCC)CCCCCCCC)CCCCCCC1,"[0, 125, 296, 297, 337, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 668, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
C1=CC#CCCCC(CCCCCCCCCCC2)C2CCCCCCC1,"[0, 1, 125, 296, 297, 337, 340, 343, 345, 346, 347, 495, 1150, 2974, 2975, 2985, 3223, 3224, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
CC=C1N=C1CCCCCCCCCCC,"[296, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 668, 2974, 2985, 3007, 3012, 3223, 3228, 3439, 3442, 3639, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3749, 3881, 3906, 4079, 4230]"
FC=CC=CCNCC(CCCC)C=1CC=1,"[0, 125, 296, 297, 337, 340, 343, 361, 381, 465, 466, 475, 668, 676, 757, 2259, 2974, 2985, 3223, 3368, 3395, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3749, 3772, 3781, 3881, 3925, 4031, 4079, 4284]"
C1=CC=C(CCCC(CCCC)CCCCCCCC)CCCCCCC1,"[0, 125, 296, 297, 337, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 668, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
C1C=CC=C(CCCC(CCCC)CCCCCCCC)CCCCCC=C1,"[0, 125, 296, 297, 337, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 668, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
C1=CC=C(CCCCCCCC(C)CCC2=CC2C)CC=C1,"[0, 13, 125, 296, 297, 298, 337, 340, 343, 345, 346, 347, 668, 2974, 2985, 3223, 3368, 3393, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
CC=C1C=C(CCCN(CCCC)C=C2CC2C)CCC1,"[0, 13, 296, 340, 343, 361, 381, 465, 604, 668, 2261, 2974, 2985, 3057, 3119, 3223, 3368, 3439, 3639, 3667, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3772, 3781, 3881, 3883, 3925, 3939, 4079, 4230]"
C1=CC#CCCCC(CCCCCCCCCCC2)C2CCCCCCC1,"[0, 1, 125, 296, 297, 337, 340, 343, 345, 346, 347, 495, 1150, 2974, 2975, 2985, 3223, 3224, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
FC=C1C=C1CCCC(CC)CCCCCCCCCC,"[0, 296, 297, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 668, 2259, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 4031]"
CC=CC=C(CCCC(C1)CCCC2C1C2CC3)C#C3,"[0, 125, 296, 297, 340, 343, 495, 668, 1150, 2974, 2975, 2985, 3057, 3150, 3151, 3223, 3224, 3368, 3393, 3439, 3639, 3658, 3659, 3675, 3691, 3705, 3711, 3718, 3721]"
C1=CC=CC(CCCN(CCCC)CCC(C)C)CCCCC=C1,"[0, 13, 91, 125, 296, 297, 298, 306, 337, 340, 341, 343, 345, 361, 381, 437, 465, 604, 619, 668, 2261, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3756, 3772, 3781, 3881, 3883, 3925, 4079]"
O1C=CC=C(CNCCC=CCCCCCCCCC=2CC=2CC)C=C1,"[125, 296, 337, 340, 343, 345, 346, 347, 382, 465, 466, 475, 668, 676, 2546, 2974, 2985, 3223, 3439, 3639, 3667, 3691, 3705, 3711, 3718, 3721, 3739, 3749, 3772, 3781, 3881, 3925, 3955, 3956, 4079, 4284, 4330]"
CC=CC=C(CCCC(CCC=C)C#CC)C1=C=C1,"[0, 125, 137, 296, 297, 338, 340, 343, 668, 1150, 2974, 2975, 2985, 3223, 3224, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
C=CC=C(CCCN(C)CCCCCCCCCC)C1CC1,"[0, 137, 227, 296, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 434, 465, 604, 607, 668, 2261, 2263, 2974, 2985, 3057, 3223, 3368, 3439, 3639, 3658, 3675, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3772, 3781, 3881, 3883, 3925, 4079]"
COC1=CC=CC=C1CCCN(CCC=C)C=CC=CCCCCCCCCC=C,"[125, 137, 296, 337, 338, 340, 343, 345, 346, 347, 604, 668, 1565, 1587, 2261, 2546, 2666, 2694, 2974, 2985, 3223, 3439, 3605, 3639, 3681, 3691, 3703, 3705, 3711, 3718, 3721, 3739, 3740, 3749, 3750, 3751, 3772, 3781, 3881, 3883, 3925, 3939, 3955, 3999, 4079, 4230, 4330]"
OC=CC#CCNCCCCCCCCCCC1=CC1,"[125, 296, 340, 343, 345, 346, 347, 362, 382, 466, 475, 495, 676, 1147, 1150, 2948, 2974, 2975, 2985, 3223, 3224, 3439, 3639, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3749, 3772, 3781, 3881, 3925, 3955, 4079, 4330]"
C1C=CC=C(CCCN(CCCC(C2)CCCC=C2CCC)CCCC)C=C1,"[0, 125, 296, 297, 337, 340, 343, 361, 381, 437, 465, 604, 619, 668, 2261, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3667, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3756, 3772, 3781, 3881, 3883, 3925, 4079]"
CC=CC=C(CNCC(CCCC1)CC12CC23)C=C3,"[0, 125, 296, 297, 340, 343, 345, 466, 475, 668, 676, 757, 1153, 2974, 2985, 3057, 3150, 3223, 3335, 3350, 3368, 3387, 3395, 3439, 3466, 3639, 3656, 3658, 3659, 3675, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3749, 3772, 3781, 3881, 3925, 4079, 4284]"
CC=CN=C(CC)CCCCCCCCC1=C=C1,"[125, 296, 340, 343, 345, 346, 347, 465, 668, 2974, 2985, 3012, 3223, 3228, 3439, 3442, 3639, 3691, 3705, 3711, 3718, 3721, 3881, 3906, 4079, 4230]"
CC=CC=C(CNCC(CC1CC)CCC1CCC)CCCC,"[0, 1, 6, 125, 206, 296, 297, 340, 343, 361, 381, 465, 466, 475, 668, 676, 757, 2974, 2985, 3149, 3223, 3368, 3395, 3439, 3592, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3749, 3772, 3781, 3881, 3925, 4079, 4284]"
FC=CC1=CC1CCCC(C2)CCCCCCCCCCCCCCCCC=C2,"[0, 125, 296, 297, 337, 340, 343, 345, 346, 347, 2259, 2974, 2985, 3223, 3368, 3393, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 4031]"
OC1C=C1CCCCC=CCCCCCCCCC2CC2,"[0, 16, 125, 227, 296, 297, 337, 340, 343, 345, 346, 347, 1147, 2948, 2974, 2985, 3057, 3223, 3368, 3407, 3439, 3639, 3658, 3675, 3691, 3705, 3711, 3718, 3721, 3726, 3729, 3736, 3743, 3787, 3955, 4330, 4809]"
FC=CC=CCNCC(CCCC)C=1CC=1,"[0, 125, 296, 297, 337, 340, 343, 361, 381, 465, 466, 475, 668, 676, 757, 2259, 2974, 2985, 3223, 3368, 3395, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3749, 3772, 3781, 3881, 3925, 4031, 4079, 4284]"
FC=CC1=CC1CCC(C)CCCCC=2CC=2,"[0, 13, 125, 296, 297, 298, 340, 343, 345, 668, 2259, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 4031]"
C1=CC=CCCCC(CC)CCC(C)CCC2=CC2CCCC1,"[0, 13, 125, 296, 297, 298, 337, 340, 343, 345, 465, 668, 2974, 2985, 3223, 3368, 3393, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
FC=CC=CN(CCCCCCCCCC1C2)C12,"[0, 125, 200, 296, 297, 340, 343, 345, 346, 347, 2259, 2261, 2974, 2985, 3057, 3223, 3368, 3395, 3401, 3439, 3639, 3658, 3660, 3675, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3772, 3781, 3881, 3883, 3925, 3936, 3939, 4031, 4079, 4230]"
C1=CC=C(CCC=CCCC=C(C)CC=CCCCC=C)CCCCCCC=C1,"[125, 137, 296, 337, 338, 340, 343, 345, 346, 347, 668, 2974, 2985, 3223, 3439, 3639, 3667, 3691, 3705, 3711, 3718, 3721]"
C=CC=C(CCCN(CCCC)C=CCCCC)C1C=C1,"[0, 125, 137, 296, 337, 340, 343, 361, 381, 465, 604, 668, 2261, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3691, 3705, 3711, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3772, 3781, 3881, 3883, 3925, 3939, 4079, 4230]"
CC=CC1=C(CCCN(CCCC)CCCC2=C)C2CCC1,"[0, 125, 296, 297, 340, 343, 361, 381, 437, 465, 604, 619, 668, 2261, 2974, 2985, 3119, 3223, 3368, 3439, 3639, 3658, 3659, 3667, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3756, 3772, 3781, 3881, 3883, 3925, 4079]"
CC=CC=C(CNCC(CC1CC)CCC1CCC)CCCC,"[0, 1, 6, 125, 206, 296, 297, 340, 343, 361, 381, 465, 466, 475, 668, 676, 757, 2974, 2985, 3149, 3223, 3368, 3395, 3439, 3592, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3749, 3772, 3781, 3881, 3925, 4079, 4284]"
C1=CC=C(CCCC(CCCC)CCCCCCCC)CCCCCC=C1,"[0, 125, 296, 297, 337, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 668, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
C=CC=C(CCCC(CCCC)CCCCC=C1)C1CCC,"[0, 6, 125, 137, 296, 297, 337, 340, 343, 345, 361, 381, 465, 668, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
FC=CC=C(C)CCCCCCCCCC=1CC=1,"[125, 296, 340, 343, 345, 346, 347, 668, 2259, 2974, 2985, 3223, 3439, 3639, 3691, 3705, 3711, 3718, 3721, 4031]"
C1=CC=C(CCCN(CCCC)CCCCCCCC)CCCCCC=C1,"[125, 296, 337, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 437, 465, 604, 619, 668, 2261, 2974, 2985, 3223, 3439, 3639, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3756, 3772, 3781, 3881, 3883, 3925, 4079]"
CC=C1C=C(CCCN(CCCC)C=C2CC2C)CCC1,"[0, 13, 296, 340, 343, 361, 381, 465, 604, 668, 2261, 2974, 2985, 3057, 3119, 3223, 3368, 3439, 3639, 3667, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3772, 3781, 3881, 3883, 3925, 3939, 4079, 4230]"
O=CC=CN(CCCC(CCCC)CCCCCCCC)CCCCCCCCC=C,"[0, 125, 137, 188, 296, 297, 338, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 604, 668, 2261, 2974, 2985, 3009, 3024, 3223, 3368, 3439, 3454, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3772, 3781, 3881, 3883, 3925, 3939, 4079, 4230, 4330]"
C=C1C=C1CCCC(C=CC=CCCCCCCC)C,"[0, 13, 125, 296, 297, 298, 337, 340, 343, 345, 346, 347, 349, 353, 361, 381, 465, 668, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3691, 3705, 3711, 3718, 3721]"
C1C=CC=C(CCCC(CCCC)CCCCCCCC)CCCCCC=C1,"[0, 125, 296, 297, 337, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 668, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
C1=CC=C(CCCC(CCCC)CCCCCCCC)CCCCCCC1,"[0, 125, 296, 297, 337, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 668, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
FC1=CC=CC=C1CCCCN(C)CCCC2=CC2,"[296, 340, 343, 345, 434, 569, 604, 607, 668, 1565, 1583, 2259, 2261, 2263, 2974, 2985, 3223, 3439, 3599, 3639, 3681, 3691, 3703, 3705, 3709, 3711, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3772, 3781, 3881, 3883, 3925, 4031, 4066, 4079]"
CC=C1C=C(CCCN(CCCC)C=C2CC2C)CCC1,"[0, 13, 296, 340, 343, 361, 381, 465, 604, 668, 2261, 2974, 2985, 3057, 3119, 3223, 3368, 3439, 3639, 3667, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3772, 3781, 3881, 3883, 3925, 3939, 4079, 4230]"
C=CC=C(CCCC)CCCCCCC1C=C1,"[0, 137, 296, 297, 340, 343, 345, 346, 347, 361, 381, 465, 668, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3691, 3705, 3711, 3718, 3721]"
CC=CN=C(CC)CCCCCCCCC1=C=C1,"[125, 296, 340, 343, 345, 346, 347, 465, 668, 2974, 2985, 3012, 3223, 3228, 3439, 3442, 3639, 3691, 3705, 3711, 3718, 3721, 3881, 3906, 4079, 4230]"
FC=CN=C(CCCC(C)CCCCCC1CC1=2)CC=2,"[0, 13, 125, 296, 297, 298, 340, 343, 345, 346, 668, 2259, 2974, 2985, 3012, 3057, 3223, 3228, 3368, 3439, 3442, 3639, 3658, 3659, 3667, 3675, 3691, 3705, 3711, 3718, 3721, 3881, 3906, 4031, 4079, 4230]"
CC=CC=C(CCCC(C)CC=CC=CC1C2C1C2)C3C#C3,"[0, 13, 125, 296, 297, 298, 337, 340, 343, 668, 2974, 2975, 2985, 3057, 3120, 3223, 3224, 3368, 3439, 3639, 3658, 3659, 3675, 3691, 3705, 3711, 3718, 3721]"
CC1C=CC=C1CCCCN(C)CCCC2=CC2CCCCC,"[0, 13, 125, 296, 297, 340, 343, 345, 353, 361, 381, 434, 465, 604, 607, 668, 2261, 2263, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3772, 3781, 3881, 3883, 3925, 4079]"
C1C=CC=C(CCCN(CCCC(C2)CCCC=C2CCC)CCCC)C=C1,"[0, 125, 296, 297, 337, 340, 343, 361, 381, 437, 465, 604, 619, 668, 2261, 2974, 2985, 3223, 3368, 3439, 3639, 3658, 3659, 3667, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3756, 3772, 3781, 3881, 3883, 3925, 4079]"
C1CNNN=CC1CCCCCCCCCCCCCC=2CC=2,"[0, 160, 296, 297, 340, 343, 345, 346, 347, 382, 466, 676, 810, 1124, 2322, 2974, 2985, 3012, 3223, 3368, 3439, 3442, 3443, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3749, 3881, 3948, 4079, 4300, 4301]"
OC=C1C=C1CCCC(CCCC)CCCC2CC2,"[0, 227, 296, 297, 340, 343, 361, 381, 465, 668, 1147, 2948, 2974, 2985, 3057, 3223, 3368, 3393, 3439, 3639, 3658, 3659, 3675, 3691, 3705, 3711, 3718, 3721, 3955, 4330]"
C1=CC=CCCCCN(C)CCCCCCCCCCCCCCCCCCCC=C1,"[125, 296, 337, 340, 343, 345, 346, 347, 434, 604, 607, 668, 2261, 2263, 2974, 2985, 3223, 3439, 3639, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3772, 3781, 3881, 3883, 3925, 4079]"
C1=CC#CCCCC(CCCCCCCCCCC2)C2CCCCCCC1,"[0, 1, 125, 296, 297, 337, 340, 343, 345, 346, 347, 495, 1150, 2974, 2975, 2985, 3223, 3224, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
CC=C1N=C1CCCCCCCCCCC,"[296, 340, 343, 345, 346, 347, 348, 349, 353, 361, 381, 465, 668, 2974, 2985, 3007, 3012, 3223, 3228, 3439, 3442, 3639, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3749, 3881, 3906, 4079, 4230]"
FC=CC=CCNCC(CCCC)C=1CC=1,"[0, 125, 296, 297, 337, 340, 343, 361, 381, 465, 466, 475, 668, 676, 757, 2259, 2974, 2985, 3223, 3368, 3395, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3749, 3772, 3781, 3881, 3925, 4031, 4079, 4284]"
CC=CC=C(CCCC(CCC=C)C#CC)C1=C=C1,"[0, 125, 137, 296, 297, 338, 340, 343, 668, 1150, 2974, 2975, 2985, 3223, 3224, 3368, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721]"
C=CC=C(CCCC(CCCC)CCC1CC1C)CCC=C,"[0, 13, 137, 200, 296, 297, 338, 340, 343, 361, 381, 465, 668, 2974, 2985, 3057, 3223, 3368, 3393, 3439, 3639, 3658, 3659, 3675, 3691, 3705, 3711, 3718, 3721]"
C1=CC=CC(CCCNCCCCCCCCC2CC2CCCC)CCCC=C1,"[0, 125, 200, 296, 297, 337, 340, 343, 345, 346, 347, 361, 362, 381, 382, 465, 466, 475, 668, 676, 2974, 2985, 3057, 3223, 3368, 3439, 3639, 3658, 3659, 3675, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3749, 3772, 3781, 3881, 3925, 4079]"
CC=C1C=C(CCCN(CCCC)C=C2CC2C)CCC1,"[0, 13, 296, 340, 343, 361, 381, 465, 604, 668, 2261, 2974, 2985, 3057, 3119, 3223, 3368, 3439, 3639, 3667, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3772, 3781, 3881, 3883, 3925, 3939, 4079, 4230]"
FC=CC=C(CNC1C(C)CC=CC=CC(C)CC)CCCCC=C=C1,"[0, 1, 13, 90, 125, 296, 297, 298, 337, 340, 343, 345, 465, 466, 668, 676, 677, 2259, 2974, 2985, 3223, 3368, 3395, 3401, 3439, 3639, 3658, 3659, 3660, 3691, 3705, 3711, 3718, 3728, 3732, 3739, 3749, 3772, 3781, 3881, 3925, 3936, 4031, 4079, 4284]"
C=CC=C(CNC=C(CCC=C(C1)CC=CC#C1)CCCCCCCC=2C)C=2,"[125, 137, 296, 337, 340, 343, 345, 346, 347, 466, 495, 668, 676, 1150, 2974, 2975, 2985, 3223, 3224, 3439, 3639, 3667, 3691, 3705, 3711, 3718, 3721, 3739, 3749, 3772, 3881, 3925, 3939, 4079, 4230, 4284]"
FC=CC=CCNCC(CCCC)C=1CC=1,"[0, 125, 296, 297, 337, 340, 343, 361, 381, 465, 466, 475, 668, 676, 757, 2259, 2974, 2985, 3223, 3368, 3395, 3439, 3639, 3658, 3659, 3691, 3705, 3711, 3718, 3721, 3728, 3732, 3739, 3749, 3772, 3781, 3881, 3925, 4031, 4079, 4284]"
