KEYS,5ht1a,5ht7,beta2,d2,h1,SMARTS
KLEK_3246,0,0,0,0,0,CC(=NNC=O)c1ccc(Br)cc1
KLEK_3247,0,0,0,0,0,CC(=NNC=O)c1ccc(cc1)[N+](=O)[O-]
KLEK_3248,0,0,0,0,0,CC(=NNC=O)c1ccc(cc1)c2ccccc2
KLEK_3249,0,0,0,0,0,CC(=NNC=O)c1ccc(Cl)s1
KLEK_3250,0,0,0,0,0,CC(=NNC=O)c1ccc(F)cc1
KLEK_3251,0,0,0,0,0,CC(=NNC=O)c1ccc(N)cc1
KLEK_3252,0,0,0,0,2,CC(=NNC=O)c1ccc(O)cc1
KLEK_3253,0,0,0,0,0,CC(=NNC=O)c1cccc(c1)[N+](=O)[O-]
KLEK_3254,0,0,0,0,0,CC(=NNC=O)c1cccc(N)c1
KLEK_3255,0,0,0,0,2,CC(=NNC=O)c1ccccc1
KLEK_3256,0,0,0,0,0,CC(=NNC=O)c1ccccc1O
KLEK_3257,0,0,0,0,0,CC(=NNC=O)c1ccco1
KLEK_3258,0,0,0,0,0,CC(=NNC=O)c1cccs1
KLEK_3259,0,0,0,0,0,CC(=NNC=O)CC(=O)N
KLEK_3260,0,0,0,0,0,CC(=NNC=O)CCC=C
KLEK_3261,0,0,0,0,0,CC(=NNc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])c2ccccc2
KLEK_3262,0,0,0,0,0,CC(=NNc1ccccc1)c2ccccc2
KLEK_3263,0,0,0,0,0,CC(=NNc1ccccc1)CC=O
KLEK_3264,4,4,0,26,4,CC(=NO)c1ccccc1
KLEK_3265,0,0,0,0,0,CC(=NOC(=O)N)C
KLEK_3266,0,0,0,0,0,CC(=NOC=O)C(C)(C)C
KLEK_3267,0,0,0,0,0,CC(=NOC=O)c1ccccc1
KLEK_3268,17,1,2,65,3,CC(=O)C
KLEK_3269,0,0,0,0,0,CC(=O)C1(C(C=O)C(C=O)C2c3ccccc31)c4ccccc24
KLEK_3270,0,0,0,0,0,CC(=O)C1(CC2CC3CC(C2)C1)C3
KLEK_3271,0,0,0,0,0,CC(=O)c1c(C)[nH]c2ccc(O)cc12
KLEK_3272,0,0,0,0,0,CC(=O)c1c(C)[nH]c2ccccc12
KLEK_3273,0,0,0,0,0,CC(=O)c1c(C)cc(C)[nH]c1=O
KLEK_3274,0,0,0,0,0,CC(=O)c1c(O)cc(C)oc1=O
KLEK_3275,0,0,0,0,0,CC(=O)c1ccc(Br)cc1
KLEK_3276,2,2,0,16,4,CC(=O)c1ccc(C)cc1
KLEK_3277,1,0,0,2,0,CC(=O)c1ccc(cc1)c2ccccc2
KLEK_3278,0,0,0,2,0,CC(=O)c1ccc(Cl)c(Cl)c1
KLEK_3279,8,8,0,27,8,CC(=O)c1ccc(Cl)cc1
KLEK_3280,2,6,0,8,2,CC(=O)c1ccc(N)cc1
KLEK_3281,4,3,0,25,136,CC(=O)c1ccc(O)cc1
KLEK_3282,0,0,0,0,0,CC(=O)c1cccc(c1)[N+](=O)[O-]
KLEK_3283,81,49,3,212,173,CC(=O)c1ccccc1
KLEK_3284,0,0,0,0,0,CC(=O)c1ccccc1C(=O)C
KLEK_3285,21,5,0,11,4,CC(=O)c1ccccc1O
KLEK_3286,0,0,0,0,0,CC(=O)c1ccncc1
KLEK_3287,0,0,0,0,0,CC(=O)CC(=NNC=O)C
KLEK_3288,0,0,0,0,0,CC(=O)CC(=O)C
KLEK_3289,0,0,0,0,0,CC(=O)CC(=O)N
KLEK_3290,0,0,0,0,0,CC(=O)CC(C)(C)S(=O)=O
KLEK_3291,0,0,0,0,0,CC(=O)CC=O
KLEK_3292,0,0,0,0,0,CC(=O)CCS(=O)=O
KLEK_3293,0,0,0,40,1,CC(=O)CO
KLEK_3294,0,0,0,0,0,CC(=O)CS(=O)=O
KLEK_3295,419,259,29,1024,178,CC(=O)N
KLEK_3296,3,48,0,1,0,CC(=O)n1ccc2ccccc12
KLEK_3297,0,1,0,0,0,CC(=O)N1CCOCC1
KLEK_3298,1,1,0,0,0,CC(=O)NC(=C)C(=O)N
KLEK_3299,0,0,0,0,0,CC(=O)NC(=Cc1ccccc1)C(=O)N
KLEK_3300,0,0,0,0,0,CC(=O)NC(N)C(Cl)(Cl)Cl
KLEK_3301,0,0,0,0,0,CC(=O)NC(NC(=S)N)C(Cl)(Cl)Cl
KLEK_3302,21,27,1,35,2,CC(=O)NCC(=O)N
KLEK_3303,0,0,0,8,2,CC(=O)NN
KLEK_3304,0,0,0,0,2,CC(=O)NN=C
KLEK_3305,0,0,0,0,2,CC(=O)NN=C(C)c1ccccc1
KLEK_3306,0,0,0,0,0,CC(=O)NN=C(C=O)c1cccc(Br)c1
KLEK_3307,0,0,0,0,0,CC(=O)NN=C(C=O)c1cccc(c1)[N+](=O)[O-]
KLEK_3308,0,0,0,0,0,CC(=O)NN=C1CCCc2c1non2=O
KLEK_3309,0,0,0,0,0,CC(=O)NN=Cc1c(Cl)cccc1Cl
KLEK_3310,0,0,0,0,0,CC(=O)NN=Cc1c(O)ccc2ccccc12
KLEK_3311,0,0,0,0,0,CC(=O)NN=Cc1c[nH]c2ccccc12
KLEK_3312,0,0,0,0,0,CC(=O)NN=Cc1cc(ccc1O)[N+](=O)[O-]
KLEK_3313,0,0,0,0,0,CC(=O)NN=Cc1cc(N=Nc2ccccc2)ccc1O
KLEK_3314,0,0,0,0,0,CC(=O)NN=Cc1cc2ccccc2nc1Cl
KLEK_3315,0,0,0,0,0,CC(=O)NN=Cc1cc2OCOc2cc1[N+](=O)[O-]
KLEK_3316,0,0,0,0,0,CC(=O)NN=Cc1ccc(Br)cc1
KLEK_3317,0,0,0,0,0,CC(=O)NN=Cc1ccc(cc1)[N+](=O)[O-]
KLEK_3318,0,0,0,0,0,CC(=O)NN=Cc1ccc(Cl)cc1
KLEK_3319,0,0,0,0,0,CC(=O)NN=Cc1ccc2OCOc2c1
KLEK_3320,0,0,0,0,0,CC(=O)NN=Cc1cccc(c1)[N+](=O)[O-]
KLEK_3321,0,0,0,0,2,CC(=O)NN=Cc1ccccc1
KLEK_3322,0,0,0,0,0,CC(=O)NN=Cc1ccccc1O
KLEK_3323,0,0,0,0,0,CC(=O)NN=Cc1ccco1
KLEK_3324,0,0,0,0,0,CC(=O)NN=Cc1cccs1
KLEK_3325,0,0,0,0,0,CC(=O)NNC=O
KLEK_3326,0,0,1,0,0,CC(=O)NO
KLEK_3327,0,0,0,0,0,CC(=O)NS(=O)=O
KLEK_3328,38,34,26,135,47,CC(=O)O
KLEK_3329,0,0,0,0,0,CC(=O)O[Na]
KLEK_3330,0,0,0,0,0,CC(=O)OC(=N)c1ccccc1
KLEK_3331,0,0,0,0,0,CC(=O)OCC=O
KLEK_3332,0,0,0,0,0,CC(=O)OCCNC=O
KLEK_3333,0,0,0,0,0,CC(Br)(Br)Br
KLEK_3334,0,0,0,0,0,CC(Br)C(=O)N
KLEK_3335,0,0,0,0,0,CC(C(C=O)C(C=O)C(C)c1ccccc1)c2ccccc2
KLEK_3336,61,7,2,251,14,CC(C)(C)C
KLEK_3337,2,2,0,31,1,CC(C)(C)C(=O)N
KLEK_3338,0,0,0,0,0,CC(C)(C)C(=O)NC(NC(=S)N)C(Cl)(Cl)Cl
KLEK_3339,4,3,0,52,2,CC(C)(C)C=O
KLEK_3340,0,0,0,0,0,CC(C)(C)c1cc(Br)cc(C=N)c1O
KLEK_3341,0,0,0,0,0,CC(C)(C)c1cc(C=N)cc(c1O)C(C)(C)C
KLEK_3342,0,0,0,0,0,CC(C)(C)c1cc(C=O)cc(c1)C(C)(C)C
KLEK_3343,0,0,0,4,3,CC(C)(C)c1ccc(C=O)cc1
KLEK_3344,1,1,0,2,1,CC(C)(C)c1ccc(cc1)S(=O)=O
KLEK_3345,0,0,0,0,0,CC(C)(C)c1ccc(O)c(c1)C(C)(C)C
KLEK_3346,2,4,0,17,1,CC(C)(C)c1ccc(O)cc1
KLEK_3347,0,0,0,1,0,CC(C)(C)c1cccc(c1)C(C)(C)C
KLEK_3348,0,0,0,0,0,CC(C)(C)c1cccc(c1O)C(C)(C)C
KLEK_3349,50,41,3,179,26,CC(C)(C)c1ccccc1
KLEK_3350,0,0,0,0,0,CC(C)(C)c1ncccc1O
KLEK_3351,1,0,1,2,0,CC(C)(C)CC=C
KLEK_3352,0,0,0,0,0,CC(C)(C)CC=Cc1ccc(Cl)cc1Cl
KLEK_3353,39,35,21,36,15,CC(C)(C)N
KLEK_3354,0,0,0,0,0,CC(C)(C)NC(NC=O)C(Cl)(Cl)Cl
KLEK_3355,10,8,0,24,0,CC(C)(C)NC=O
KLEK_3356,0,0,0,0,0,CC(C)(C)NCC(=O)N
KLEK_3357,3,0,3,0,0,CC(C)(C)NCC(O)CO
KLEK_3358,0,0,0,0,0,CC(C)(C)NS(=O)(=O)N
KLEK_3359,0,0,1,0,0,CC(C)(C)NS(=O)=O
KLEK_3360,11,9,0,128,24,CC(C)(C)O
KLEK_3361,4,6,0,24,15,CC(C)(C)OC=O
KLEK_3362,6,6,0,7,0,CC(C)(C)S
KLEK_3363,6,6,0,6,0,CC(C)(C)S(=O)=O
KLEK_3364,0,0,0,0,0,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2
KLEK_3365,0,0,0,0,0,CC(C)(CCC(=O)N)C(=O)N
KLEK_3366,1,0,0,0,0,CC(C)(CCC=O)C=O
KLEK_3367,9,10,3,2,5,CC(C)(N)CO
KLEK_3368,0,0,0,0,0,CC(C)(O)C#C
KLEK_3369,392,253,69,1875,273,CC(C)C
KLEK_3370,0,0,0,0,0,CC(C)C(=O)NC(NC(=S)N)C(Cl)(Cl)Cl
KLEK_3371,0,0,1,0,1,CC(C)C(N)C(=O)O
KLEK_3372,0,0,0,0,0,CC(C)C(NC(=S)SCC=O)C(=O)O
KLEK_3373,0,0,1,0,0,CC(C)C(NC=O)C(=O)O
KLEK_3374,0,0,0,0,0,CC(C)C(NS(=O)=O)C(=O)O
KLEK_3375,94,75,8,272,111,CC(C)C=O
KLEK_3376,0,0,0,0,0,CC(C)c1cc(C(C)C)c(S(=O)=O)c(c1)C(C)C
KLEK_3377,0,0,0,0,0,CC(C)c1cc(cc(c1)C(C)C)C(C)C
KLEK_3378,0,1,0,2,0,CC(C)c1ccc(C)c(O)c1
KLEK_3379,10,6,5,163,5,CC(C)c1ccc(C)cc1
KLEK_3380,1,6,0,4,6,CC(C)C1CCC(C)CC1O
KLEK_3381,10,6,1,41,3,CC(C)c1ccc(O)cc1
KLEK_3382,299,146,23,1075,80,CC(C)c1ccccc1
KLEK_3383,0,0,0,0,0,CC(C)c1nnn[nH]1
KLEK_3384,0,0,0,0,0,CC(C)CC(=NNC=O)C
KLEK_3385,49,14,1,87,16,CC(C)CC(=O)N
KLEK_3386,0,0,0,0,0,CC(C)CC(=O)NC(NC(=S)N)C(Cl)(Cl)Cl
KLEK_3387,6,3,3,3,2,CC(C)CC(=O)O
KLEK_3388,2,0,1,17,3,CC(C)CC(C)(C)C
KLEK_3389,5,9,0,14,8,CC(C)CC(C)O
KLEK_3390,61,18,5,165,22,CC(C)CC=O
KLEK_3391,0,0,0,0,0,CC(C)Cc1ccc(cc1)C(C)C=O
KLEK_3392,5,3,2,2,0,CC(C)CCC(=O)O
KLEK_3393,10,11,4,20,12,CC(C)CCC=O
KLEK_3394,4,7,1,29,17,CC(C)CCCC(C)C
KLEK_3395,12,12,3,66,12,CC(C)CCO
KLEK_3396,178,127,34,991,123,CC(C)CN
KLEK_3397,0,0,0,0,0,CC(C)CN(CC(C)C)S(=O)=O
KLEK_3398,15,25,11,92,15,CC(C)CNC=O
KLEK_3399,68,50,7,135,41,CC(C)CO
KLEK_3400,5,3,2,6,2,CC(C)COC=O
KLEK_3401,0,0,0,0,0,CC(C)COP(=O)(N)OCC(C)C
KLEK_3402,538,310,238,1849,308,CC(C)N
KLEK_3403,1,0,0,0,0,CC(C)N(C=O)C(C)C
KLEK_3404,103,97,15,744,45,CC(C)NC=O
KLEK_3405,2,0,0,4,2,CC(C)NCC(=O)N
KLEK_3406,22,0,39,0,4,CC(C)NCC(O)CO
KLEK_3407,129,73,3,106,19,CC(C)NS(=O)=O
KLEK_3408,249,80,103,618,147,CC(C)O
KLEK_3409,2,3,1,25,16,CC(C)OC(=O)N
KLEK_3410,6,6,1,34,16,CC(C)OC=O
KLEK_3411,0,0,0,0,0,CC(C)OP(=O)(N)OC(C)C
KLEK_3412,3,0,0,5,7,CC(CC=O)c1ccccc1
KLEK_3413,0,0,0,0,0,CC(Cl)(Cl)Cl
KLEK_3414,0,3,3,10,15,CC(N)C(=O)O
KLEK_3415,186,58,21,335,23,CC(N)c1ccccc1
KLEK_3416,0,0,0,0,0,CC(NC(=O)CO)C(=O)O
KLEK_3417,0,0,0,0,0,CC(NC(=O)OC(C)(C)C)C(=O)O
KLEK_3418,76,56,1,79,16,CC(NC=O)C(=O)N
KLEK_3419,0,1,3,9,0,CC(NC=O)C(=O)O
KLEK_3420,0,0,0,0,0,CC(NS(=O)=O)C(=O)O
KLEK_3421,0,0,0,0,0,CC(O)C(=O)NN
KLEK_3422,0,0,0,0,0,CC(O)C(=O)NN=C
KLEK_3423,0,0,0,0,0,CC(O)C(=O)NN=Cc1cc(ccc1O)[N+](=O)[O-]
KLEK_3424,0,0,0,0,0,CC(O)C(=O)NN=Cc1ccccc1
KLEK_3425,1,0,3,2,0,CC(O)C(=O)O
KLEK_3426,4,0,1,3,0,CC(O)C(O)C(O)C(C)O
KLEK_3427,3,0,1,1,0,CC(O)C(O)C(O)C(O)CO
KLEK_3428,4,0,1,7,0,CC(O)C(O)C(O)CO
KLEK_3429,0,0,0,0,0,CC(O)c1ccc(cc1)[N+](=O)[O-]
KLEK_3430,107,50,231,297,42,CC(O)c1ccccc1
KLEK_3431,0,0,0,0,0,CC(O)CBr
KLEK_3432,0,0,0,0,0,CC(O)CCC(=O)NN=C
KLEK_3433,0,1,0,0,0,CC(O)CCl
KLEK_3434,165,32,95,275,39,CC(O)CN
KLEK_3435,116,30,16,181,32,CC(O)CN(C)C
KLEK_3436,81,6,80,45,5,CC(O)CO
KLEK_3437,0,0,0,0,0,CC(OC=O)C(=C(Cl)Cl)Cl
KLEK_3438,0,0,0,0,0,CC[n+]1c(C)oc2ccccc12
KLEK_3439,0,0,0,0,0,CC[n+]1c2ccccc2nc3ccccc13
KLEK_3440,208,80,14,439,77,CC=C
KLEK_3441,8,0,1,0,1,CC=CC(=O)C
KLEK_3442,3,3,0,4,7,CC=CC(=O)N
KLEK_3443,18,11,1,69,10,CC=N
KLEK_3444,4,3,0,2,2,CC=NN
KLEK_3445,0,0,0,0,0,CC=NN=CC
KLEK_3446,0,0,0,0,2,CC=NNC(=O)C
KLEK_3447,0,0,0,0,0,CC=NNC(=O)CO
KLEK_3448,0,0,0,0,0,CC=NNC(=O)N
KLEK_3449,0,0,0,0,0,CC=NNC(=S)N
KLEK_3450,0,0,0,0,2,CC=NNC=O
KLEK_3451,1,1,0,0,0,CC=NNS(=O)=O
KLEK_3452,5,4,0,27,7,CC=NO
KLEK_3453,0,0,0,0,0,CC=NOC=O
KLEK_3454,0,0,0,0,0,CC=NOCON=CC
KLEK_3455,563,397,58,1401,332,CC=O
KLEK_3456,0,0,0,0,0,CC1(C)C(CCC1(C)C(=O)O)C(=O)N
KLEK_3457,0,0,0,0,0,CC1(C)C(CCC1(C)C(=O)O)C=O
KLEK_3458,0,0,0,0,0,CC1(C)C2CCC1(C)C(=O)C2
KLEK_3459,0,0,0,0,0,CC1(C)CC(=CC(=O)C1)O
KLEK_3460,0,0,0,0,0,CC1(C)CC(=O)c2cc3ccccc3nc2C1
KLEK_3461,0,0,0,0,0,CC1(C)CC(=O)c2cncnc2C1
KLEK_3462,0,0,0,0,0,CC1(C)CC(=O)CC(=NNC=O)C1
KLEK_3463,0,0,0,0,0,CC1(C)CC(=O)CC(=O)C1
KLEK_3464,0,0,0,0,0,CC1(C)CC(=O)CC(=O)C1C=O
KLEK_3465,0,0,0,0,0,CC1(C)CC(O)c2cc3ccccc3nc2C1
KLEK_3466,0,0,0,0,0,CC1(C)CC=CC(=O)C1
KLEK_3467,0,0,1,120,0,CC1(C)CC1
KLEK_3468,0,0,0,0,0,CC1(C)CC1C=O
KLEK_3469,0,0,0,0,0,CC1(C)CCCC(C)(C)N1
KLEK_3470,0,0,0,0,0,CC1(C)CCCC1(C)C(=O)O
KLEK_3471,0,0,0,0,0,CC1(C)CN(C(=O)N1)c2cccc3ccccc23
KLEK_3472,0,0,0,0,0,CC1(C)OC(=O)CC(=O)O1
KLEK_3473,0,0,0,6,0,CC1(CC2CC3CC(C2)C1)C3
KLEK_3474,1,0,0,10,0,CC1(O)CCCCC1
KLEK_3475,0,0,0,0,0,Cc1[nH][nH]c(=O)c1C=N
KLEK_3476,0,0,0,0,0,Cc1[nH]c2ccc(C=O)cc2c1C
KLEK_3477,0,0,0,0,0,Cc1[nH]c2ccc(O)cc2c1C=O
KLEK_3478,19,27,1,58,0,Cc1[nH]c2ccccc2c1C
KLEK_3479,0,0,0,1,0,CC1=CC(NC(=O)N1)c2ccccc2
KLEK_3480,0,0,0,0,0,CC1=NN(C(=O)C1)c2c(F)c(F)c(F)c(F)c2F
KLEK_3481,0,0,0,0,0,CC1=NN(C(=O)C1)c2ccc(cc2)[N+](=O)[O-]
KLEK_3482,0,0,0,0,0,CC1C(=O)c2ccccc2C1=O
KLEK_3483,0,0,0,0,0,CC1C(=O)CC(C)(C)CC1=O
KLEK_3484,0,0,0,0,0,CC1C(C=O)C(C=O)C(C)C(C=O)C1C=O
KLEK_3485,0,0,0,0,0,Cc1c(C=O)oc2c(O)cccc12
KLEK_3486,0,0,0,0,0,Cc1c(cc(C=O)cc1[N+](=O)[O-])[N+](=O)[O-]
KLEK_3487,0,0,0,0,0,Cc1c(cc(cc1[N+](=O)[O-])C(=O)N)[N+](=O)[O-]
KLEK_3488,0,0,0,0,0,Cc1c(cccc1[N+](=O)[O-])[N+](=O)[O-]
KLEK_3489,1,1,0,1,0,Cc1c(O)ccc2ccccc12
KLEK_3490,224,95,9,268,24,Cc1c[nH]c2ccccc12
KLEK_3491,0,0,0,0,0,Cc1cc(=O)[nH][nH]1
KLEK_3492,0,0,0,0,0,Cc1cc(=O)c2ccc(O)cc2o1
KLEK_3493,2,0,0,0,0,Cc1cc(=O)c2ccccc2o1
KLEK_3494,0,0,0,0,0,Cc1cc(=O)n(c2ccccc2)n1C
KLEK_3495,8,0,0,15,1,Cc1cc(=O)oc2cc(O)ccc12
KLEK_3496,23,0,0,18,1,Cc1cc(=O)oc2ccccc12
KLEK_3497,0,0,0,0,0,Cc1cc(Br)cc(Br)c1O
KLEK_3498,0,0,0,0,0,Cc1cc(Br)cc(C(=O)O)c1O
KLEK_3499,0,0,0,0,0,Cc1cc(Br)cc(C)c1O
KLEK_3500,0,0,0,0,0,Cc1cc(C)[nH]c(=O)n1
KLEK_3501,0,0,0,2,0,Cc1cc(C)[nH]n1
KLEK_3502,0,0,1,0,0,Cc1cc(C)c(C)c(C)c1C
KLEK_3503,0,0,0,0,0,Cc1cc(C)c(C=NO)c(C)c1
KLEK_3504,0,4,0,4,2,CC1CC(C)C(C=O)C1C=O
KLEK_3505,0,0,0,0,0,CC1CC(C)C(C1C=O)C(=O)O
KLEK_3506,0,0,0,0,0,Cc1cc(C)c(O)c(n1)C(C)(C)C
KLEK_3507,0,0,0,0,0,Cc1cc(C)c(O)cn1
KLEK_3508,0,0,0,0,0,Cc1cc(C)c(S(=O)=O)c(C)c1
KLEK_3509,0,0,0,0,0,Cc1cc(C)cc(Br)c1
KLEK_3510,7,4,2,9,2,Cc1cc(C)cc(C)c1
KLEK_3511,0,0,0,0,0,Cc1cc(C)n2ncnc2n1
KLEK_3512,0,0,0,0,0,Cc1cc(C)nc(N)n1
KLEK_3513,0,0,0,0,0,Cc1cc(C)nc(NC=O)n1
KLEK_3514,0,0,0,0,0,Cc1cc(C)nc(NS(=O)=O)n1
KLEK_3515,0,0,0,0,0,Cc1cc(C)ncn1
KLEK_3516,0,0,0,0,0,Cc1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-]
KLEK_3517,0,0,0,0,0,Cc1cc(ccc1O)[N+](=O)[O-]
KLEK_3518,0,0,0,0,0,Cc1cc(CO)c(C=O)c(=O)[nH]1
KLEK_3519,0,0,0,0,0,Cc1cc(O)c2[nH]nc[n+]2n1
KLEK_3520,6,0,114,9,6,Cc1cc(O)cc(O)c1
KLEK_3521,1,1,0,29,1,Cc1cc[nH]n1
KLEK_3522,0,0,0,0,0,Cc1cc2cc(ccc2[nH]1)[N+](=O)[O-]
KLEK_3523,42,27,1,196,11,Cc1cc2ccccc2[nH]1
KLEK_3524,7,5,2,7,1,Cc1cc2ccccc2n1C
KLEK_3525,7,1,1,32,2,Cc1ccc(Br)cc1
KLEK_3526,0,0,0,0,0,Cc1ccc(Br)s1
KLEK_3527,0,1,0,3,0,Cc1ccc(C)[nH]1
KLEK_3528,17,3,9,158,10,Cc1ccc(C)c(C)c1
KLEK_3529,66,27,17,497,51,Cc1ccc(C)cc1
KLEK_3530,0,0,0,0,0,Cc1ccc(C)n1c2ccccc2
KLEK_3531,1,1,0,2,3,Cc1ccc(C)o1
KLEK_3532,0,0,0,0,0,Cc1ccc(C=N)o1
KLEK_3533,0,0,0,0,0,Cc1ccc(C=NNC=O)o1
KLEK_3534,14,9,0,98,34,Cc1ccc(C=O)cc1
KLEK_3535,0,0,0,0,0,Cc1ccc(C=O)cc1S(=O)=O
KLEK_3536,11,3,1,13,2,Cc1ccc(cc1)[N+](=O)[O-]
KLEK_3537,0,0,0,13,5,Cc1ccc(cc1)C(=O)O
KLEK_3538,6,2,0,170,0,Cc1ccc(cc1)C(F)(F)F
KLEK_3539,0,0,0,0,0,Cc1ccc(cc1)C2(CC2C=O)c3ccc(C)cc3
KLEK_3540,27,12,4,156,32,Cc1ccc(cc1)c2ccccc2
KLEK_3541,0,1,0,24,4,Cc1ccc(cc1)S(=O)(=O)C
KLEK_3542,7,3,10,18,9,Cc1ccc(cc1)S(=O)(=O)N
KLEK_3543,12,8,10,47,14,Cc1ccc(cc1)S(=O)=O
KLEK_3544,0,0,0,0,0,Cc1ccc(cc1[N+](=O)[O-])S(=O)=O
KLEK_3545,0,0,0,0,0,Cc1ccc(CCC=O)o1
KLEK_3546,80,49,10,398,70,Cc1ccc(Cl)cc1
KLEK_3547,6,5,0,10,0,Cc1ccc(Cl)cc1Cl
KLEK_3548,111,74,7,386,76,Cc1ccc(F)cc1
KLEK_3549,0,0,0,61,10,Cc1ccc(F)cc1F
KLEK_3550,86,84,42,279,30,Cc1ccc(N)cc1
KLEK_3551,0,0,0,0,0,Cc1ccc(NC(=S)NCC(Cl)(Cl)Cl)cc1
KLEK_3552,0,0,0,0,0,Cc1ccc(NC(=S)SCC=O)cc1
KLEK_3553,24,26,0,50,9,Cc1ccc(NC=O)cc1
KLEK_3554,22,7,36,48,2,Cc1ccc(O)c(C)c1
KLEK_3555,0,0,0,0,0,Cc1ccc(O)c(C)n1
KLEK_3556,0,0,0,0,0,Cc1ccc(O)c(C=NNC=O)c1
KLEK_3557,2,0,0,0,0,Cc1ccc(O)c(c1)[N+](=O)[O-]
KLEK_3558,0,0,0,0,0,Cc1ccc(O)c(CCc2ccccc2)n1
KLEK_3559,102,47,56,277,20,Cc1ccc(O)c(O)c1
KLEK_3560,211,86,217,779,237,Cc1ccc(O)cc1
KLEK_3561,85,33,8,383,20,Cc1ccc(O)cc1C
KLEK_3562,0,0,0,0,1,Cc1ccc(O)cn1
KLEK_3563,0,0,0,0,0,Cc1ccc(o1)[N+](=O)[O-]
KLEK_3564,47,28,1,251,11,Cc1ccc[nH]1
KLEK_3565,0,0,0,0,0,Cc1ccc[nH]c1=N
KLEK_3566,0,0,0,0,0,Cc1ccc2[nH]c3C(=O)CCCc3c2c1
KLEK_3567,1,0,0,1,0,Cc1ccc2[nH]c3CCCCc3c2c1
KLEK_3568,20,11,3,135,5,Cc1ccc2ccccc2c1
KLEK_3569,38,19,8,139,84,Cc1ccc2ccccc2n1
KLEK_3570,0,0,0,0,0,Cc1ccc2n3CCNC4CCCc(c43)c2c1
KLEK_3571,1,2,0,28,9,Cc1ccc2ncsc2c1
KLEK_3572,10,7,2,26,5,Cc1ccc2OCOc2c1
KLEK_3573,6,3,1,95,12,Cc1cccc(Br)c1
KLEK_3574,90,46,52,415,42,Cc1cccc(C)c1
KLEK_3575,0,0,0,0,1,Cc1cccc(C)c1Cl
KLEK_3576,0,0,0,0,0,Cc1cccc(C)c1n2cnnn2
KLEK_3577,2,1,0,13,2,Cc1cccc(C)c1NC=O
KLEK_3578,0,0,0,9,3,Cc1cccc(C)n1
KLEK_3579,28,10,0,151,12,Cc1cccc(C=O)c1
KLEK_3580,6,4,0,3,0,Cc1cccc(c1)[N+](=O)[O-]
KLEK_3581,24,7,0,110,9,Cc1cccc(c1)C(=O)N
KLEK_3582,0,0,0,11,2,Cc1cccc(c1)C(=O)O
KLEK_3583,0,1,0,14,0,Cc1cccc(c1)C(C)(C)C
KLEK_3584,10,2,0,27,0,Cc1cccc(c1)c2cccc(C)c2
KLEK_3585,49,21,19,329,37,Cc1cccc(Cl)c1
KLEK_3586,46,18,4,163,28,Cc1cccc(F)c1
KLEK_3587,104,78,35,294,19,Cc1cccc(N)c1
KLEK_3588,0,0,0,0,0,Cc1cccc(N=Nc2ccccc2C)c1
KLEK_3589,0,0,0,0,0,Cc1cccc(NC(=S)NCC(Cl)(Cl)Cl)c1
KLEK_3590,37,29,5,119,5,Cc1cccc(NC=O)c1
KLEK_3591,337,103,203,1102,71,Cc1cccc(O)c1
KLEK_3592,22,33,22,47,2,Cc1cccc2ccccc12
KLEK_3593,33,30,4,561,39,CC1CCCCC1
KLEK_3594,0,0,0,0,0,Cc1ccccc1[N+](=O)[O-]
KLEK_3595,1,0,0,28,12,Cc1ccccc1Br
KLEK_3596,406,169,26,1430,232,Cc1ccccc1C
KLEK_3597,0,0,0,12,0,Cc1ccccc1C(F)(F)F
KLEK_3598,66,23,1,180,24,Cc1ccccc1C=O
KLEK_3599,42,22,1,110,25,Cc1ccccc1Cl
KLEK_3600,9,6,16,138,15,Cc1ccccc1F
KLEK_3601,1,2,0,4,0,Cc1ccccc1I
KLEK_3602,152,91,9,523,27,Cc1ccccc1N
KLEK_3603,0,0,0,0,0,Cc1ccccc1N=Nc2ccc(NC(=S)NCC(Cl)(Cl)Cl)c(C)c2
KLEK_3604,0,0,0,0,0,Cc1ccccc1NC(=S)NCC(Cl)(Cl)Cl
KLEK_3605,2,1,0,17,0,Cc1ccccc1NS(=O)=O
KLEK_3606,317,102,65,817,39,Cc1ccccc1O
KLEK_3607,0,0,0,0,0,Cc1ccccc1S(=O)(=O)O
KLEK_3608,57,24,9,293,114,Cc1ccccn1
KLEK_3609,27,14,6,267,41,Cc1cccnc1
KLEK_3610,59,25,5,111,10,Cc1ccco1
KLEK_3611,47,24,3,127,15,Cc1cccs1
KLEK_3612,4,16,1,26,0,Cc1ccn[nH]1
KLEK_3613,1,0,0,11,5,Cc1ccnc(C)c1
KLEK_3614,0,0,0,2,0,Cc1ccnc(N)c1
KLEK_3615,0,0,0,0,0,Cc1ccnc2ccc3ccccc3c12
KLEK_3616,9,2,1,63,22,Cc1ccncc1
KLEK_3617,23,10,1,116,7,Cc1ccncn1
KLEK_3618,10,0,1,32,1,Cc1ccoc1
KLEK_3619,62,54,4,70,9,Cc1ccsc1
KLEK_3620,19,10,0,30,7,Cc1ccsc1C
KLEK_3621,0,0,0,0,0,Cc1ccsc1C=N
KLEK_3622,3,0,0,0,0,CC1COC2(CCCCC2)O1
