KEYS,5ht1a,5ht7,beta2,d2,h1,SMARTS
KLEK_1037,2,0,0,0,0,[!#1][NH]c1[cH][cH]c([NH][!#1])[cH][cH]1
KLEK_1038,0,0,1,0,0,[!#1][NH]c1[cH][cH]c([OH])[cH][cH]1
KLEK_1039,0,0,0,3,0,[!#1][NH]c1[cH][cH]c(Br)[cH][cH]1
KLEK_1040,0,0,0,0,0,[!#1][NH]c1[cH][cH]c(Br)[cH]c1C(=O)[!#1]
KLEK_1041,0,0,0,0,0,[!#1][NH]c1[cH][cH]c(Br)[cH]n1
KLEK_1042,0,0,0,2,0,[!#1][NH]c1[cH][cH]c(Cl)[cH][cH]1
KLEK_1043,0,0,0,0,0,[!#1][NH]c1[cH][cH]c(Cl)[cH]c1[N+](=O)[O-]
KLEK_1044,0,0,0,0,0,[!#1][NH]c1[cH][cH]c(Cl)[cH]c1C(=O)[!#1]
KLEK_1045,0,0,0,0,0,[!#1][NH]c1[cH][cH]c(Cl)[cH]c1Cl
KLEK_1046,0,0,0,0,0,[!#1][NH]c1[cH][cH]c(Cl)[cH]n1
KLEK_1047,0,0,0,0,0,[!#1][NH]c1[cH][cH]c(Cl)c([cH]1)[N+](=O)[O-]
KLEK_1048,0,0,0,0,0,[!#1][NH]c1[cH][cH]c(Cl)c(Cl)[cH]1
KLEK_1049,2,1,1,0,0,[!#1][NH]c1[cH][cH]c(F)[cH][cH]1
KLEK_1050,0,0,0,0,0,[!#1][NH]c1[cH][cH]c(F)c(Cl)[cH]1
KLEK_1051,0,0,0,0,0,[!#1][NH]c1[cH][cH]c(I)[cH][cH]1
KLEK_1052,0,0,0,0,0,[!#1][NH]c1[cH][cH]c(N([!#1])[CH2][CH3])c2c([cH][cH][cH]c12)C(=O)[!#1]
KLEK_1053,0,0,0,0,0,[!#1][NH]c1[cH][cH]c(N=Nc2[cH][cH][cH][cH][cH]2)[cH][cH]1
KLEK_1054,0,0,0,0,0,[!#1][NH]c1[cH][cH]c(N=Nc2[cH][cH][cH][cH]c2[CH3])[cH]c1[CH3]
KLEK_1055,14,1,17,17,3,[!#1][NH]c1[cH][cH]c(O[!#1])[cH][cH]1
KLEK_1056,0,0,0,0,0,[!#1][NH]c1[cH][cH]c(O[!#1])[cH]c1[N+](=O)[O-]
KLEK_1057,0,0,0,0,0,[!#1][NH]c1[cH][cH]c(O[CH3])nn1
KLEK_1058,0,0,1,0,0,[!#1][NH]c1[cH][cH]c2[cH][cH][cH][cH]c2[cH]1
KLEK_1059,0,0,0,0,0,[!#1][NH]c1[cH][cH]c2[cH][cH][cH]c([OH])c2n1
KLEK_1060,0,0,0,0,0,[!#1][NH]c1[cH][cH]c2[CH2][CH2]c3[cH][cH][cH][cH]c3N([!#1])c2[cH]1
KLEK_1061,0,0,0,0,0,[!#1][NH]c1[cH][cH]c2c([cH]1)oc3[cH][cH][cH][cH]c32
KLEK_1062,0,0,0,0,0,[!#1][NH]c1[cH][cH]c2nc([!#1])[nH]c2[cH]1
KLEK_1063,0,0,0,0,0,[!#1][NH]c1[cH][cH]c2nonc2c1[N+](=O)[O-]
KLEK_1064,0,0,0,0,0,[!#1][NH]c1[cH][cH]c2O[CH2]Oc2[cH]1
KLEK_1065,0,0,0,0,2,[!#1][NH]c1[cH][cH]c2oc([!#1])nc2[cH]1
KLEK_1066,2,0,0,2,0,[!#1][NH]c1[cH][cH]n[cH][cH]1
KLEK_1067,0,0,0,0,0,[!#1][NH]c1[cH][cH]nc2[cH]c3[cH][cH][cH][cH]c3[cH]c12
KLEK_1068,0,0,0,0,0,[!#1][NH]c1[cH]c([!#1])nc2[cH][cH][cH][cH]c12
KLEK_1069,0,0,0,0,0,[!#1][NH]c1[cH]c([cH][cH]c1[CH3])[N+](=O)[O-]
KLEK_1070,0,0,0,0,0,[!#1][NH]c1[cH]c([cH][cH]c1C(=O)[OH])[N+](=O)[O-]
KLEK_1071,0,0,0,0,0,[!#1][NH]c1[cH]c([cH][cH]c1Cl)C(F)(F)F
KLEK_1072,0,0,0,0,0,[!#1][NH]c1[cH]c([cH]c([cH]1)[N+](=O)[O-])C(=O)[OH]
KLEK_1073,0,0,0,0,0,[!#1][NH]c1[cH]c([cH]c([cH]1)C(=O)[OH])C(=O)[OH]
KLEK_1074,0,0,0,0,0,[!#1][NH]c1[cH]c([CH3])[cH][cH]c1[CH3]
KLEK_1075,0,0,0,0,0,[!#1][NH]c1[cH]c([CH3])[cH][cH]n1
KLEK_1076,0,0,0,0,0,[!#1][NH]c1[cH]c([CH3])[cH]c([CH3])[cH]1
KLEK_1077,0,0,0,0,0,[!#1][NH]c1[cH]c([CH3])nc2[cH][cH][cH][cH]c12
KLEK_1078,2,0,0,0,0,[!#1][NH]c1[cH]c(Cl)[cH][cH]c1Cl
KLEK_1079,0,0,0,2,0,[!#1][NH]c1[cH]c(Cl)[cH][cH]c1O[!#1]
KLEK_1080,0,0,0,0,0,[!#1][NH]c1[cH]c(O[!#1])c(O[!#1])[cH]c1C(=O)[!#1]
KLEK_1081,0,0,0,0,0,[!#1][NH]c1[cH]c(O[CH3])nc(O[CH3])n1
KLEK_1082,0,0,0,0,0,[!#1][NH]c1[cH]nc2[cH][cH][cH][cH]c2[cH]1
KLEK_1083,0,0,0,0,0,[!#1][NH]c1[nH]nc([CH3])c1[N+](=O)[O-]
KLEK_1084,0,0,0,0,0,[!#1][NH]C1=[CH]C(=O)c2[cH][cH][cH][cH]c2C1=O
KLEK_1085,0,0,0,0,0,[!#1][NH]c1c([cH][cH]c2nonc12)[N+](=O)[O-]
KLEK_1086,0,0,0,0,0,[!#1][NH]c1c([cH]c([cH]c1[N+](=O)[O-])[N+](=O)[O-])C(=O)[OH]
KLEK_1087,0,0,0,0,0,[!#1][NH]c1c([cH]c([cH]c1[N+](=O)[O-])C(=O)[OH])[N+](=O)[O-]
KLEK_1088,0,0,0,0,0,[!#1][NH]c1c([cH]c([N+](=O)[O-])c2[cH][cH][cH][cH]c12)[N+](=O)[O-]
KLEK_1089,0,0,0,0,0,[!#1][NH]c1c([CH3])[cH][cH][cH]c1[CH3]
KLEK_1090,0,0,0,0,0,[!#1][NH]c1c([CH3])[cH]c([CH3])[cH]c1[CH3]
KLEK_1091,0,0,0,0,0,[!#1][NH]c1c([CH3])c([CH2][CH3])nc2[cH][cH][cH][cH]c12
KLEK_1092,0,0,0,0,0,[!#1][NH]c1c([CH3])n([!#1])n([!#1])c1=O
KLEK_1093,0,0,0,0,0,[!#1][NH]c1c([N+](=O)[O-])c(=O)oc2[cH][cH][cH][cH]c12
KLEK_1094,0,0,0,0,0,[!#1][NH]c1c2[cH][cH][cH][cH]c2nc3[cH][cH][cH][cH]c13
KLEK_1095,0,0,0,0,0,[!#1][NH]c1c2[CH2][CH2][CH2]c2nc3[cH][cH][cH][cH]c13
KLEK_1096,0,0,0,0,0,[!#1][NH]c1c2[CH2][CH2][CH2]c2nc3[CH2][CH2][CH2][CH2]c13
KLEK_1097,0,0,0,21,0,[!#1][NH]c1n[cH][cH][cH]n1
KLEK_1098,0,0,0,0,0,[!#1][NH]c1n[cH][cH]nc1O[CH3]
KLEK_1099,0,0,0,1,1,[!#1][NH]c1n[cH][cH]s1
KLEK_1100,0,0,0,0,0,[!#1][NH]c1n[cH][nH]n1
KLEK_1101,0,1,0,0,0,[!#1][NH]c1n[cH]nc2n([!#1])[cH]nc12
KLEK_1102,0,0,0,0,0,[!#1][NH]c1n[cH]nc2sc3[CH2][CH2][CH2][CH2]c3c12
KLEK_1103,0,0,0,0,0,[!#1][NH]c1n[nH]c(=O)[nH]c1=O
KLEK_1104,0,0,0,1,0,[!#1][NH]c1nc([!#1])[cH]s1
KLEK_1105,4,18,0,0,0,[!#1][NH]c1nc([!#1])nc([!#1])n1
KLEK_1106,0,0,0,0,0,[!#1][NH]c1nc([!#1])nc(Cl)n1
KLEK_1107,0,0,0,0,0,[!#1][NH]c1nc([!#1])nc(n1)N2[CH2][CH2]O[CH2][CH2]2
KLEK_1108,0,0,0,0,0,[!#1][NH]c1nc([!#1])nc(O[CH](C(F)(F)F)C(F)(F)F)n1
KLEK_1109,0,0,0,1,0,[!#1][NH]c1nc([cH]s1)c2[cH][cH][cH][cH][cH]2
KLEK_1110,0,0,0,0,0,[!#1][NH]c1nc([cH]s1)c2[cH][cH]c([!#1])[cH][cH]2
KLEK_1111,0,0,0,0,0,[!#1][NH]c1nc([CH3])[cH]c([CH3])n1
KLEK_1112,0,0,0,0,0,[!#1][NH]c1nc(Cl)nc(Cl)n1
KLEK_1113,0,0,0,0,0,[!#1][NH]c1nc(O[CH](C(F)(F)F)C(F)(F)F)nc(O[CH](C(F)(F)F)C(F)(F)F)n1
KLEK_1114,0,0,0,4,5,[!#1][NH]c1nc2[cH][cH][cH][cH]c2n1[!#1]
KLEK_1115,0,0,0,0,0,[!#1][NH]c1nc2[cH][cH][cH][cH]c2nc1[!#1]
KLEK_1116,0,0,0,0,0,[!#1][NH]c1nc2[cH][cH][cH][cH]c2nc1[NH][!#1]
KLEK_1117,0,0,0,2,0,[!#1][NH]c1nc2[cH][cH][cH][cH]c2s1
KLEK_1118,0,0,0,0,0,[!#1][NH]c1nc2[CH2][CH2][CH2][CH2]c2s1
KLEK_1119,0,0,0,0,0,[!#1][NH]c1nc2nonc2nc1[!#1]
KLEK_1120,0,0,0,0,0,[!#1][NH]c1nnc([CH2][CH3])s1
KLEK_1121,0,0,0,0,0,[!#1][NH]c1nnc([CH3])s1
KLEK_1122,0,0,0,0,0,[!#1][NH]c1sc([CH3])c([CH3])c1C(=O)[!#1]
KLEK_1123,0,0,0,0,0,[!#1][NH]c1sc2[CH2][CH2][CH2][CH2]c2c1C(=O)[!#1]
KLEK_1124,3,0,2,164,0,[!#1][NH]N([!#1])[!#1]
KLEK_1125,8,1,0,0,0,[!#1][NH]N=[CH][!#1]
KLEK_1126,1,1,0,0,2,[!#1][NH]N=C([!#1])[!#1]
KLEK_1127,0,0,0,0,0,[!#1][NH]N=C([!#1])[CH3]
KLEK_1128,0,0,0,0,0,[!#1][NH]N=C([!#1])N=N[!#1]
KLEK_1129,0,0,0,0,0,[!#1][NH]N=C1C(=N[NH]C1=O)[!#1]
KLEK_1130,0,0,0,0,0,[!#1][NH]N=C1C(=NN(C1=O)c2[cH][cH][cH][cH][cH]2)[!#1]
KLEK_1131,0,0,0,0,0,[!#1][NH]N=C1C(=NN(C1=O)c2nc([cH]s2)c3[cH][cH][cH][cH][cH]3)[!#1]
KLEK_1132,0,0,0,0,0,[!#1][NH]N=C1C(=O)[NH]C(=O)[NH]C1=O
KLEK_1133,0,0,0,0,0,[!#1][NH]N=C1C(=O)[NH]C(=S)[NH]C1=O
KLEK_1134,0,0,0,0,0,[!#1][NH]N=N[!#1]
KLEK_1135,0,0,0,0,0,[!#1][NH]n1[cH]nn[cH]1
KLEK_1136,0,0,0,0,0,[!#1][NH]P(=O)(O[CH]([CH3])[CH3])O[CH]([CH3])[CH3]
KLEK_1137,0,0,0,0,0,[!#1][NH]P(=O)(O[CH2][CH]([CH3])[CH3])O[CH2][CH]([CH3])[CH3]
KLEK_1138,0,0,0,0,0,[!#1][NH]P(=O)(O[CH2][CH3])O[CH2][CH3]
KLEK_1139,277,406,44,454,49,[!#1][NH]S(=O)(=O)[!#1]
KLEK_1140,0,0,0,0,0,[!#1][NH]S(=O)(=O)[CH2][CH]=[CH2]
KLEK_1141,15,10,30,27,0,[!#1][NH]S(=O)(=O)[CH3]
KLEK_1142,0,0,0,0,0,[!#1][NH]S(=O)(=O)[NH]C([CH3])([CH3])[CH3]
KLEK_1143,0,0,0,0,0,[!#1][NH]S(=O)(=O)[NH]C(=O)N([!#1])[CH3]
KLEK_1144,277,406,44,454,49,[!#1][NH]S(=O)[!#1]
KLEK_1145,277,406,44,454,49,[!#1][NH]S[!#1]
KLEK_1146,397,277,107,572,200,[!#1][NH2]
KLEK_1147,86,25,3,111,9,[!#1][O-]
KLEK_1148,856,354,669,1902,371,[!#1][OH]
KLEK_1149,3,0,0,8,0,[!#1][SH]
KLEK_1150,123,77,8,263,20,[!#1]Br
KLEK_1151,6,4,2,82,25,[!#1]C#C[!#1]
KLEK_1152,0,0,0,0,0,[!#1]C#CC([CH3])([CH3])[OH]
KLEK_1153,114,46,5,345,95,[!#1]C#N
KLEK_1154,784,459,73,1769,253,[!#1]C([!#1])([!#1])[!#1]
KLEK_1155,6,57,0,10,0,[!#1]C([!#1])([!#1])[CH2][CH3]
KLEK_1156,177,147,46,366,80,[!#1]C([!#1])([!#1])[CH3]
KLEK_1157,61,43,4,349,54,[!#1]C([!#1])([!#1])[OH]
KLEK_1158,124,18,4,71,19,[!#1]C([!#1])([!#1])c1[cH][cH][cH][cH][cH]1
KLEK_1159,3,3,0,4,0,[!#1]C([!#1])([CH3])[CH2][CH3]
KLEK_1160,99,65,37,273,54,[!#1]C([!#1])([CH3])[CH3]
KLEK_1161,2,3,1,17,3,[!#1]C([!#1])([CH3])[OH]
KLEK_1162,3,1,0,8,13,[!#1]C([!#1])([OH])c1[cH][cH][cH][cH][cH]1
KLEK_1163,0,0,0,0,0,[!#1]C([!#1])(C#N)C#N
KLEK_1164,0,0,0,0,0,[!#1]C([!#1])(Cl)C([!#1])([!#1])[N+](=O)[O-]
KLEK_1165,0,0,0,0,0,[!#1]C([!#1])(Cl)Cl
KLEK_1166,0,0,0,0,0,[!#1]C([CH3])([CH3])[CH2][CH]([CH3])[OH]
KLEK_1167,0,0,0,0,0,[!#1]C([CH3])([CH3])[CH2][CH]([CH3])OC(=O)C([CH3])([CH3])[CH3]
KLEK_1168,0,0,0,0,0,[!#1]C([CH3])([CH3])[CH2][CH]=C([CH3])[CH2][CH2][CH]=C([CH3])[CH3]
KLEK_1169,0,0,0,4,0,[!#1]C([CH3])([CH3])[CH2][CH3]
KLEK_1170,0,0,0,0,0,[!#1]C([CH3])([CH3])[CH2][OH]
KLEK_1171,0,0,1,0,0,[!#1]C([CH3])([CH3])[CH2]C([CH3])([CH3])[CH3]
KLEK_1172,0,0,0,0,0,[!#1]C([CH3])([CH3])[CH2]N([CH3])[CH3]
KLEK_1173,48,34,29,205,35,[!#1]C([CH3])([CH3])[CH3]
KLEK_1174,0,0,0,0,0,[!#1]C([OH])([CH2][CH]=[CH2])[CH2][CH]=[CH2]
KLEK_1175,0,0,0,0,0,[!#1]C([OH])(C(=O)O[CH2][CH3])C(F)(F)F
KLEK_1176,0,0,0,0,0,[!#1]C([OH])(C(=O)O[CH3])C(F)(F)F
KLEK_1177,0,0,0,0,0,[!#1]C([OH])(C(F)(F)F)C(F)(F)F
KLEK_1178,0,0,0,0,0,[!#1]C(=[CH]C(=O)[CH3])[CH3]
KLEK_1179,0,0,0,0,0,[!#1]C(=[CH]C(=O)O[CH2][CH3])[CH3]
KLEK_1180,0,0,0,0,2,[!#1]C(=N[NH]C(=O)[!#1])[!#1]
KLEK_1181,0,0,0,0,0,[!#1]C(=N[NH]C(=O)[!#1])[CH3]
KLEK_1182,0,0,0,0,0,[!#1]C(=N[NH]C(=O)[NH2])[CH3]
KLEK_1183,0,0,0,0,0,[!#1]C(=N[NH]S(=O)(=O)[!#1])[CH3]
KLEK_1184,3,0,0,3,4,[!#1]C(=N[OH])[!#1]
KLEK_1185,0,0,0,0,0,[!#1]C(=N[OH])[CH2][CH]([CH3])[CH3]
KLEK_1186,0,0,0,0,0,[!#1]C(=N[OH])[CH2][CH3]
KLEK_1187,0,0,0,2,0,[!#1]C(=N[OH])[CH3]
KLEK_1188,0,0,0,0,0,[!#1]C(=N[OH])N([CH2][CH3])[CH2][CH3]
KLEK_1189,0,0,0,0,0,[!#1]C(=NN=C([!#1])[CH3])[CH3]
KLEK_1190,0,0,0,0,0,[!#1]C(=NO[CH2][CH3])[CH2][CH2][CH3]
KLEK_1191,0,0,0,0,0,[!#1]C(=NO[CH2]ON=C([!#1])[CH3])[CH3]
KLEK_1192,0,0,0,0,0,[!#1]C(=NOC(=O)[!#1])[CH3]
KLEK_1193,2247,1090,182,4934,757,[!#1]C(=O)[!#1]
KLEK_1194,0,0,0,0,0,[!#1]C(=O)[CH]([CH]1[CH2][CH2][CH2][CH2][CH2]1)C(=O)[!#1]
KLEK_1195,6,0,0,20,3,[!#1]C(=O)[CH]([CH3])[CH3]
KLEK_1196,0,0,0,0,0,[!#1]C(=O)[CH]([CH3])c1[cH][cH]c([CH2][CH]([CH3])[CH3])[cH][cH]1
KLEK_1197,0,0,0,0,0,[!#1]C(=O)[CH]([CH3])N([CH3])[CH3]
KLEK_1198,0,0,0,0,0,[!#1]C(=O)[CH](c1[cH][cH][cH][cH][cH]1)c2[cH][cH][cH][cH][cH]2
KLEK_1199,0,0,0,0,0,[!#1]C(=O)[CH](F)F
KLEK_1200,0,0,0,0,0,[!#1]C(=O)[CH]1[CH]([CH]2c3[cH][cH][cH][cH]c3[CH]1c4[cH][cH][cH][cH]c24)C(=O)[OH]
KLEK_1201,0,0,0,0,0,[!#1]C(=O)[CH]1[CH]2[CH2][CH2][CH2][CH2][CH]12
KLEK_1202,0,0,0,1,0,[!#1]C(=O)[CH]1[CH2][CH]1c2[cH][cH][cH][cH][cH]2
KLEK_1203,34,4,0,18,1,[!#1]C(=O)[CH]1[CH2][CH2][CH2][CH2][CH2]1
KLEK_1204,7,0,0,9,63,[!#1]C(=O)[CH]1[CH2][CH2]1
KLEK_1205,0,0,0,0,0,[!#1]C(=O)[CH]1[CH2][CH2]C([CH3])(C(=O)[OH])C1([CH3])[CH3]
KLEK_1206,0,0,0,0,0,[!#1]C(=O)[CH]1[CH2]C1([CH3])[CH3]
KLEK_1207,0,0,0,0,0,[!#1]C(=O)[CH]1[CH2]C1(c2[cH][cH][cH][cH][cH]2)c3[cH][cH][cH][cH][cH]3
KLEK_1208,0,0,0,0,0,[!#1]C(=O)[CH]1[CH2]C1(c2[cH][cH]c([CH3])[cH][cH]2)c3[cH][cH]c([CH3])[cH][cH]3
KLEK_1209,0,0,0,0,0,[!#1]C(=O)[CH]1[CH2]C21[CH2][CH2][CH2]2
KLEK_1210,0,0,0,0,0,[!#1]C(=O)[CH]1C(=O)C([!#1])([!#1])C(=O)[CH2]C1([CH3])[CH3]
KLEK_1211,0,0,0,0,0,[!#1]C(=O)[CH2][CH]([CH3])[CH2]C(=O)[!#1]
KLEK_1212,0,2,0,5,2,[!#1]C(=O)[CH2][CH]([CH3])[CH3]
KLEK_1213,0,0,0,0,0,[!#1]C(=O)[CH2][CH]([NH2])C(Cl)(Cl)Cl
KLEK_1214,0,0,0,4,0,[!#1]C(=O)[CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2]C(=O)[!#1]
KLEK_1215,0,0,0,0,1,[!#1]C(=O)[CH2][CH2][CH2][CH2][CH2][CH2][CH3]
KLEK_1216,0,0,0,4,0,[!#1]C(=O)[CH2][CH2][CH2][CH2][CH2][CH2]C(=O)[!#1]
KLEK_1217,0,0,0,1,0,[!#1]C(=O)[CH2][CH2][CH2][CH2][CH2][CH3]
KLEK_1218,1,0,0,1,55,[!#1]C(=O)[CH2][CH2][CH2][CH2][CH3]
KLEK_1219,0,0,0,4,0,[!#1]C(=O)[CH2][CH2][CH2][CH2]C(=O)[!#1]
KLEK_1220,0,0,0,0,0,[!#1]C(=O)[CH2][CH2][CH2][CH2]C(=O)[OH]
KLEK_1221,0,1,0,4,1,[!#1]C(=O)[CH2][CH2][CH2][CH3]
KLEK_1222,0,0,0,3,0,[!#1]C(=O)[CH2][CH2][CH2]C(=O)[!#1]
KLEK_1223,0,0,0,0,0,[!#1]C(=O)[CH2][CH2][CH2]C(=O)[OH]
KLEK_1224,0,0,0,0,0,[!#1]C(=O)[CH2][CH2][CH2]c1[cH][cH][cH][cH][cH]1
KLEK_1225,12,5,0,11,3,[!#1]C(=O)[CH2][CH2][CH3]
KLEK_1226,0,0,0,0,0,[!#1]C(=O)[CH2][CH2]Br
KLEK_1227,0,0,0,0,0,[!#1]C(=O)[CH2][CH2]C([CH3])([CH3])C(=O)[!#1]
KLEK_1228,0,0,1,17,0,[!#1]C(=O)[CH2][CH2]C(=O)[!#1]
KLEK_1229,0,0,1,0,0,[!#1]C(=O)[CH2][CH2]C(=O)[OH]
KLEK_1230,0,0,0,0,0,[!#1]C(=O)[CH2][CH2]C(=O)O[CH2]C(=O)[!#1]
KLEK_1231,0,0,0,0,0,[!#1]C(=O)[CH2][CH2]C(=O)O[CH3]
KLEK_1232,1,0,1,4,0,[!#1]C(=O)[CH2][CH2]c1[cH][cH][cH][cH][cH]1
KLEK_1233,0,0,0,0,0,[!#1]C(=O)[CH2][CH2]c1[cH][cH]c([CH3])o1
KLEK_1234,0,0,0,0,0,[!#1]C(=O)[CH2][CH2]N([CH2][CH3])[CH2][CH3]
KLEK_1235,0,0,0,2,0,[!#1]C(=O)[CH2][CH2]N([CH3])[CH3]
KLEK_1236,13,5,0,28,2,[!#1]C(=O)[CH2][CH3]
KLEK_1237,0,0,0,0,0,[!#1]C(=O)[CH2][NH][CH2][CH2][OH]
KLEK_1238,0,0,0,0,0,[!#1]C(=O)[CH2][NH][CH2][CH3]
KLEK_1239,0,0,0,0,0,[!#1]C(=O)[CH2][NH]C([CH3])([CH3])[CH3]
KLEK_1240,0,0,1,17,0,[!#1]C(=O)[CH2][NH]C(=O)[!#1]
KLEK_1241,0,0,0,1,0,[!#1]C(=O)[CH2][NH2]
KLEK_1242,0,0,0,0,0,[!#1]C(=O)[CH2]C([!#1])([OH])C(F)(F)[CH](F)F
KLEK_1243,0,0,0,0,0,[!#1]C(=O)[CH2]C([!#1])([OH])C(F)(F)F
KLEK_1244,0,0,0,0,0,[!#1]C(=O)[CH2]C(=N[NH]c1[cH][cH][cH][cH][cH]1)[CH3]
KLEK_1245,0,0,1,1,0,[!#1]C(=O)[CH2]C(=O)[!#1]
KLEK_1246,0,0,0,0,0,[!#1]C(=O)[CH2]C(=O)[CH3]
KLEK_1247,0,0,0,0,0,[!#1]C(=O)[CH2]C(=O)O[CH2][CH3]
KLEK_1248,0,0,0,0,0,[!#1]C(=O)[CH2]C1([CH2][CH]2[CH2][CH]3[CH2][CH]([CH2]2)[CH2]1)[CH2]3
KLEK_1249,0,0,0,0,0,[!#1]C(=O)[CH2]C1(C(=O)c2[cH][cH][cH][cH]c2C1=O)c3[cH][cH][cH][cH][cH]3
KLEK_1250,4,2,2,9,3,[!#1]C(=O)[CH2]c1[cH][cH][cH][cH][cH]1
KLEK_1251,0,0,0,1,0,[!#1]C(=O)[CH2]c1[cH][cH][cH]c2[cH][cH][cH][cH]c12
KLEK_1252,0,0,0,0,0,[!#1]C(=O)[CH2]Cl
KLEK_1253,0,0,0,2,0,[!#1]C(=O)[CH2]F
KLEK_1254,0,0,0,0,0,[!#1]C(=O)[CH2]N([CH2][CH3])[CH2][CH3]
KLEK_1255,1,0,0,0,0,[!#1]C(=O)[CH2]N([CH3])[CH3]
KLEK_1256,0,0,0,0,0,[!#1]C(=O)[CH2]OC(=O)[!#1]
KLEK_1257,0,0,0,0,0,[!#1]C(=O)[CH2]OC(=O)[CH2][CH2][CH2][CH3]
KLEK_1258,0,0,0,0,0,[!#1]C(=O)[CH2]OC(=O)[CH2][CH2]C(=O)C(=O)O[CH2]C(=O)[!#1]
KLEK_1259,0,0,0,0,0,[!#1]C(=O)[CH2]OC(=O)[CH2][CH2]S(=O)(=O)[!#1]
KLEK_1260,0,0,0,0,0,[!#1]C(=O)[CH2]OC(=O)C(=O)O[CH2]C(=O)[!#1]
KLEK_1261,0,0,0,0,0,[!#1]C(=O)[CH2]SC(=S)[!#1]
KLEK_1262,0,0,0,0,0,[!#1]C(=O)[CH2]SS(=O)(=O)[OH]
KLEK_1263,142,39,5,151,20,[!#1]C(=O)[CH3]
KLEK_1264,0,0,1,0,0,[!#1]C(=O)[NH][CH]([CH]([CH3])[CH3])C(=O)[OH]
KLEK_1265,0,0,1,1,0,[!#1]C(=O)[NH][CH]([CH2][CH]([CH3])[CH3])C(=O)[OH]
KLEK_1266,0,0,0,0,0,[!#1]C(=O)[NH][CH]([CH2][CH]([CH3])[CH3])C(=O)O[CH3]
KLEK_1267,0,0,0,0,0,[!#1]C(=O)[NH][CH]([CH2][CH2][CH2][NH]C(=[NH])[NH2])C(=O)[NH2]
KLEK_1268,0,0,0,0,0,[!#1]C(=O)[NH][CH]([CH2][OH])[CH]([CH3])[CH3]
KLEK_1269,0,0,0,0,0,[!#1]C(=O)[NH][CH]([CH2]C(=O)O[CH3])C(=O)O[CH3]
KLEK_1270,0,0,0,0,0,[!#1]C(=O)[NH][CH]([CH3])[CH2][CH2][CH2][CH2][CH3]
KLEK_1271,0,0,0,0,0,[!#1]C(=O)[NH][CH]([CH3])[CH2][CH3]
KLEK_1272,2,0,0,6,1,[!#1]C(=O)[NH][CH]([CH3])[CH3]
KLEK_1273,0,0,0,0,0,[!#1]C(=O)[NH][CH]([CH3])C(=O)[OH]
KLEK_1274,0,0,0,0,0,[!#1]C(=O)[NH][CH]([NH]C([CH3])([CH3])[CH3])C(Cl)(Cl)Cl
KLEK_1275,0,0,0,0,0,[!#1]C(=O)[NH][CH](N([CH2][CH3])[CH2][CH3])C(Cl)(Cl)Cl
KLEK_1276,0,0,0,0,0,[!#1]C(=O)[NH][CH2][CH]([CH3])[CH3]
KLEK_1277,0,0,0,0,0,[!#1]C(=O)[NH][CH2][CH]=[CH2]
KLEK_1278,0,0,0,5,0,[!#1]C(=O)[NH][CH2][CH2][CH2][CH2][CH2][CH2][NH]C(=O)[!#1]
KLEK_1279,0,0,1,3,2,[!#1]C(=O)[NH][CH2][CH2][CH2][CH2][CH2][CH3]
KLEK_1280,0,0,0,0,0,[!#1]C(=O)[NH][CH2][CH2][CH2][CH2][CH2]C(=O)[OH]
KLEK_1281,0,0,0,1,1,[!#1]C(=O)[NH][CH2][CH2][CH2][CH2][CH3]
KLEK_1282,0,0,0,0,0,[!#1]C(=O)[NH][CH2][CH2][CH2][CH2][NH]C(=O)[!#1]
KLEK_1283,3,0,0,3,0,[!#1]C(=O)[NH][CH2][CH2][CH2][CH3]
KLEK_1284,0,0,0,0,0,[!#1]C(=O)[NH][CH2][CH2][CH2][OH]
KLEK_1285,0,0,0,0,0,[!#1]C(=O)[NH][CH2][CH2][CH2]C(=O)[OH]
KLEK_1286,0,0,0,0,0,[!#1]C(=O)[NH][CH2][CH2][CH2]N([CH3])[CH3]
KLEK_1287,4,0,0,0,1,[!#1]C(=O)[NH][CH2][CH2][CH3]
KLEK_1288,0,0,3,0,0,[!#1]C(=O)[NH][CH2][CH2][NH]C(=O)[!#1]
KLEK_1289,0,0,0,0,0,[!#1]C(=O)[NH][CH2][CH2][OH]
KLEK_1290,0,0,0,0,0,[!#1]C(=O)[NH][CH2][CH2]C(=O)[OH]
KLEK_1291,0,0,0,3,0,[!#1]C(=O)[NH][CH2][CH2]N([CH2][CH3])[CH2][CH3]
KLEK_1292,0,0,0,0,0,[!#1]C(=O)[NH][CH2][CH2]OC(=O)[!#1]
KLEK_1293,0,0,0,0,0,[!#1]C(=O)[NH][CH2][CH2]OC(=O)[CH3]
KLEK_1294,8,2,0,5,2,[!#1]C(=O)[NH][CH2][CH3]
KLEK_1295,0,0,1,0,0,[!#1]C(=O)[NH][CH2]C(=O)[OH]
KLEK_1296,0,0,0,0,0,[!#1]C(=O)[NH][CH2]C(=O)O[CH2][CH3]
KLEK_1297,0,0,0,0,0,[!#1]C(=O)[NH][CH2]C(=O)O[CH3]
KLEK_1298,0,0,0,0,0,[!#1]C(=O)[NH][CH2]OC(=O)[!#1]
KLEK_1299,11,6,1,7,4,[!#1]C(=O)[NH][CH3]
KLEK_1300,0,0,0,0,0,[!#1]C(=O)[NH][NH]C(=O)[!#1]
